Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Natsu to Aki no Aida,,,,57919,56,0,Doujinshi,1,Unknown,Finished,"Sep  19, 2004",['Hentai'],[],,,Kanoe (Story & Art),0,"[0, 0, 0]"
Anetomo,,,,40156,151,0,Doujinshi,3,Unknown,Finished,"May  1, 2011 to Aug  11, 2013",['Hentai'],[],,,shuz (Story & Art),0,"[0, 0, 0]"
Suki Suki Daisuki,,,,47375,98,0,Doujinshi,1,Unknown,Finished,"Feb  8, 2015",['Hentai'],[],,,"Azuma, Yuki (Story & Art)",0,"[0, 0, 0]"
Wrapping,,,,37958,174,0,Doujinshi,2,Unknown,Finished,"Aug  16, 2015 to Aug  14, 2016",['Hentai'],[],,,saitom (Story & Art),0,"[0, 0, 0]"
Gal JS Yui-chan to Shojo Chuu Raper,,,,36302,195,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2016",['Hentai'],[],,,Shimaji (Story & Art),0,"[0, 0, 0]"
Yousei no Yuuwaku,,,,50393,83,0,Doujinshi,3,Unknown,Finished,"Dec  31, 2013 to Dec  30, 2014",['Hentai'],[],,,"Azuma, Yuki (Story & Art)",0,"[0, 0, 0]"
Gekokujou ni Chousen!,,,,71277,16,0,Doujinshi,1,Unknown,Finished,"Mar  31, 2013","['Boys Love', 'Hentai']",[],,,Terujirou (Story & Art),0,"[0, 0, 0]"
Kanojo no Imouto wa JK-chan,,,,34985,214,2,Doujinshi,1,Unknown,Finished,"May  1, 2016",['Hentai'],[],,,Oryou (Story & Art),0,"[0, 0, 0]"
"7-gatsu, Karuizawa Ryou de",,,,44779,114,1,Doujinshi,1,Unknown,Finished,"Oct  16, 2009",['Hentai'],['School'],,,Korisu (Story & Art),0,"[0, 0, 0]"
Cerpat,,,,40472,148,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2015",['Hentai'],[],,,saitom (Story & Art),0,"[0, 0, 0]"
Anedori wa Shiranu Otoko to Yoru ni Naku,,,,40983,144,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2012","['Fantasy', 'Hentai']",[],,,AHOBAKA (Story & Art),0,"[0, 0, 0]"
Otome x Soushitsu,,,,43515,124,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2015",['Hentai'],[],,,"Saikawa, Yusa (Story & Art)",0,"[0, 0, 0]"
Kenage Neko Musume & Banken Imouto Musume Inuneko Mix,,,,55319,64,0,Doujinshi,1,Unknown,Finished,"Jun  29, 2014",['Hentai'],[],,,"Nanaroba, Hana (Story & Art)",0,"[0, 0, 0]"
Koinumaru-san,,,,45833,107,0,Doujinshi,Unknown,Unknown,Publishing,"Aug  14, 2016 to ?",['Hentai'],[],,,"Mibu, Natsuki (Story & Art)",0,"[0, 0, 0]"
XS #01,,,,55598,63,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2008",['Hentai'],[],,,Korisu (Story & Art),0,"[0, 0, 0]"
Low Tribe,,,,46598,103,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2016","['Boys Love', 'Erotica']",[],,,"Mizuki, Gai (Story & Art)",0,"[0, 0, 0]"
Classmate no Onnanoko kara Jidori Shashin Mitai nano ga Okurarete Kitan dakedo…,,,,32279,258,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2016",['Hentai'],['School'],,,Oryou (Story & Art),0,"[0, 0, 0]"
Imouto wa Onii no Banken,,,,58786,54,0,Doujinshi,1,Unknown,Finished,"Oct  26, 2014",['Hentai'],[],,,"Nanaroba, Hana (Story & Art)",0,"[0, 0, 0]"
Boku dake no Maid-san to Shiawase ni Sugosu Hinichijou,,,,55597,63,0,Doujinshi,1,Unknown,Finished,"May  13, 2007",['Hentai'],[],,,Korisu (Story & Art),0,"[0, 0, 0]"
Himeno Shikimi wa Nikubenki,,,,44572,116,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2016",['Hentai'],['School'],,,Lilithlauda (Story & Art),0,"[0, 0, 0]"
Aisai Osananajimi,,,,51202,80,0,Doujinshi,2,Unknown,Finished,"Aug  17, 2014 to Aug  16, 2015",['Hentai'],[],,,"Nanaroba, Hana (Story & Art)",0,"[0, 0, 0]"
Furarete Kuyashikatta node Shikatanaku Saimin de Kanojo ni Shitemimashita.,,,,35648,204,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2016",['Hentai'],['School'],,,"Tomose, Shunsaku (Story & Art)",0,"[0, 0, 0]"
Mikakunin Seibutsu,,,,47574,97,0,Doujinshi,1,Unknown,Finished,"Feb  7, 2010","['Fantasy', 'Hentai']",[],,,Yukiwo (Story & Art),1,"[0, 0, 1]"
Mondaiji Uehara,,,,33788,232,1,Doujinshi,1,Unknown,Finished,"Aug  30, 2015",['Hentai'],[],,,LENA[A-7] (Story & Art),0,"[0, 0, 0]"
Ijimekko ni Fukushuu da☆,,,,43062,127,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2015",['Hentai'],['School'],,,Dancyo (Story & Art),0,"[0, 0, 0]"
Jubaku Kanojo,,,,36142,197,2,Doujinshi,2,Unknown,Finished,"Dec  31, 2016 to Aug  13, 2017",['Hentai'],[],,,Dancyo (Story & Art),0,"[0, 0, 0]"
Nugasare Iinchou,,,,42279,133,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2014",['Hentai'],[],,,Dancyo (Story & Art),0,"[0, 0, 0]"
Ane☆Cheer!,,,,54910,65,0,Doujinshi,1,Unknown,Finished,"Aug  16, 2009",['Hentai'],[],,,"Yoshihara, Maito (Story & Art)",0,"[0, 0, 0]"
Junjou Graduation,,,,54909,65,0,Doujinshi,1,Unknown,Finished,"May  23, 2009",['Hentai'],['School'],,,"Maruwa, Tarou (Story & Art)",0,"[0, 0, 0]"
Enko-sei!,,,,33680,234,2,Doujinshi,1,Unknown,Finished,"May  1, 2016",['Hentai'],['School'],,,"Tomose, Shunsaku (Story & Art)",0,"[0, 0, 0]"
Natsukano,,,,37555,179,0,Doujinshi,1,Unknown,Finished,"Aug  17, 2014",['Hentai'],[],,,"Tomose, Shunsaku (Story & Art)",0,"[0, 0, 0]"
Sonic Girl,,,,47016,100,1,Doujinshi,1,Unknown,Finished,"Aug  16, 2015","['Sci-Fi', 'Hentai']",[],,,Onomeshin (Story & Art),0,"[0, 0, 0]"
Girl Sex Family,,,,40471,148,0,Doujinshi,2,Unknown,Finished,"Aug  16, 2015 to Aug  14, 2016",['Hentai'],[],,,"Shousan, Bouzu (Story & Art)",0,"[0, 0, 0]"
Chaos☆Mahou Gakuin,,,,53283,71,0,Doujinshi,1,Unknown,Finished,"Feb  11, 2007","['Supernatural', 'Hentai']",['School'],,,Alpha (Story & Art),0,"[0, 0, 0]"
Azawarai no Taenai Shokuba desu.,,,,45507,110,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2015",['Hentai'],[],,,"Amatake, Akewo (Story & Art)",0,"[0, 0, 0]"
Jitoku wo Oboeru Suki mo Nai.,,,,46743,102,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2016",['Hentai'],[],,,"Amatake, Akewo (Story & Art)",0,"[0, 0, 0]"
Furachi na Cream Pie,,,,36567,191,0,Doujinshi,1,Unknown,Finished,"Aug  12, 2011","['Supernatural', 'Hentai']",[],,,"Amatake, Akewo (Story & Art)",0,"[0, 0, 0]"
Mukuchi Shoujo no Chikan Higai,,,,51200,80,2,Doujinshi,Unknown,Unknown,Publishing,"Aug  15, 2010 to ?",['Hentai'],[],,,Anma (Story & Art),0,"[0, 0, 0]"
Yobai Ane,,,,43187,126,1,Doujinshi,1,Unknown,Finished,"Sep  28, 2014",['Hentai'],[],,,3u (Story & Art),0,"[0, 0, 0]"
Oniichan no Koto Daisuki dakara Sukumizu de Nousatsu shitemo Ii yo ne,,,,54908,65,0,Doujinshi,1,Unknown,Finished,"Apr  14, 2013",['Hentai'],[],,,3u (Story & Art),0,"[0, 0, 0]"
Imouto wa Kyou mo Ecchi Dekinai.,,,,44755,115,0,Doujinshi,1,Unknown,Finished,"Aug  17, 2014",['Hentai'],[],,,"Mikami, Mika (Story & Art)",0,"[0, 0, 0]"
Maasa wa Chotto Tennen dakara Kyou mo Oniichan ni Nagasarete Iroiro Sarechau no desu...><,,,,51233,79,0,Doujinshi,3,Unknown,Finished,"May  5, 2013 to Dec  31, 2013",['Hentai'],[],,,"Mikami, Mika (Story & Art)",0,"[0, 0, 0]"
Imouto wa Shiranai (You don't Know),,,,45618,109,0,Doujinshi,1,Unknown,Finished,"Nov  18, 2012",['Hentai'],[],,,"Mikami, Mika (Story & Art)",0,"[0, 0, 0]"
Torokeru Milk no Kaori,,,,47836,96,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2016",['Hentai'],[],,,"Yukino, Minato (Story & Art)",0,"[0, 0, 0]"
Dennou Chitai,,,,51736,77,0,Doujinshi,1,Unknown,Finished,"May  24, 2014",['Hentai'],['School'],,,Motomushi (Story & Art),0,"[0, 0, 0]"
Kumichou Doushi (Yakuza Godfathers),,,,59579,52,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2013","['Boys Love', 'Erotica']",[],,,"Ichikawa, Kazuhide (Story & Art)",0,"[0, 0, 0]"
Gotouchi Ecchi.,,,,49184,89,0,Doujinshi,3,Unknown,Finished,"Dec  31, 2011 to Dec  31, 2013",['Hentai'],[],,,"Hitsuji, Hako (Story & Art)",0,"[0, 0, 0]"
Honenuki Sakusen!,,,,46385,104,0,Doujinshi,1,Unknown,Finished,"Dec  15, 2013",['Hentai'],[],,,Motomushi (Story & Art),0,"[0, 0, 0]"
Chikan Tousui,,,,44108,119,0,Doujinshi,1,Unknown,Finished,"Sep  13, 2012",['Hentai'],[],,,Motomushi (Story & Art),0,"[0, 0, 0]"
Ojousama to Kabe no Ana.,,,,50696,82,0,Doujinshi,1,Unknown,Finished,"Sep  2, 2016",['Hentai'],['School'],,,Motomushi (Story & Art),0,"[0, 0, 0]"
"Senpai, Suki desu",,,,45808,108,1,Doujinshi,1,Unknown,Finished,"Feb  10, 2013",['Hentai'],['School'],,,3u (Story & Art),0,"[0, 0, 0]"
Kanna.zip,,,,38815,165,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2015",['Hentai'],[],,,"Yukiu, Con (Story & Art)",0,"[0, 0, 0]"
Play,,,,33057,244,1,Doujinshi,1,Unknown,Finished,"Aug  16, 2015","['Supernatural', 'Hentai']",[],,,"Yukiu, Con (Story & Art)",0,"[0, 0, 0]"
Matsurika Monopolia (Jasminely Monopolia),,,,38814,165,0,Doujinshi,1,Unknown,Finished,"Oct  8, 2012","['Girls Love', 'Erotica']",['School'],,,Orico (Story & Art),0,"[0, 0, 0]"
Summer Porn,,,,30712,290,0,Doujinshi,1,Unknown,Finished,"Aug  16, 2015","['Supernatural', 'Hentai']",[],,,"Amatake, Akewo (Story & Art)",0,"[0, 0, 0]"
Harattama Kiyottama,,,,43513,124,0,Doujinshi,1,Unknown,Finished,"Aug  11, 2013",['Hentai'],[],,,"Amatake, Akewo (Story & Art)",0,"[0, 0, 0]"
Neteiru Imouto: Ijiru Ani,,,,30136,303,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2015",['Hentai'],[],,,"Yahiro, Pochi (Story & Art)",0,"[0, 0, 0]"
Magical★Companion,,,,34524,221,1,Doujinshi,1,Unknown,Finished,"Aug  16, 2015",['Hentai'],[],,,"Yukino, Minato (Story & Art)",0,"[0, 0, 0]"
"Kusogaki, Itoko wo Kegasu",,,,41309,141,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2013",['Hentai'],[],,,Yoshiie (Story & Art),0,"[0, 0, 0]"
Kurai Chikamichi,,,,47991,95,0,Doujinshi,1,Unknown,Finished,"Aug  16, 2015",['Hentai'],[],,,"Jealousy, Meramera (Story & Art)",0,"[0, 0, 0]"
Kotatsu to Anime to Oniichan,,,,44272,118,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2013",['Hentai'],[],,,"Sakurafubuki, Nel (Story & Art)",0,"[0, 0, 0]"
Higo to Shigyaku no Kurokami Long,,,,44434,117,0,Doujinshi,1,Unknown,Finished,"Feb  28, 2016",['Hentai'],[],,,"Hiyori, Mizuki (Story & Art)",0,"[0, 0, 0]"
Asteroid Rape,,,,45832,107,0,Doujinshi,1,Unknown,Finished,"Aug  8, 2015","['Sci-Fi', 'Hentai']",[],,,Mimic (Story & Art),0,"[0, 0, 0]"
Seitokai Yakuin no Tokubetsu Gyoumu,,,,46176,105,0,Doujinshi,1,Unknown,Finished,"Apr  4, 2013",['Hentai'],['School'],,,Motomushi (Story & Art),0,"[0, 0, 0]"
Osozaki no Hana,,,,45291,111,0,Doujinshi,2,Unknown,Finished,"Dec  30, 2014 to Aug  16, 2015","['Supernatural', 'Hentai']",[],,,"Yoshizawa, Megane (Story & Art)",1,"[1, 0, 0]"
Junjou Sukumizu JS Osocchaimashita.,,,,38471,168,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2016",['Hentai'],[],,,Shimaji (Story & Art),0,"[0, 0, 0]"
Dosukebe Elf no Ishukan Nikki,,,,26237,409,6,Doujinshi,Unknown,Unknown,Publishing,"Dec  31, 2015 to ?","['Fantasy', 'Hentai']",[],,,Ryo (Story & Art),0,"[0, 0, 0]"
Jasmine Rain ni Dakishimete,,,,41159,142,1,Doujinshi,1,Unknown,Finished,"Dec  31, 2009","['Girls Love', 'Erotica']",[],,,Mira (Story & Art),0,"[0, 0, 0]"
Samenai Uchi ni Meshiagare!,,,,48067,95,0,Doujinshi,1,Unknown,Finished,"Apr  29, 2014",['Hentai'],[],,,TAKTO (Story & Art),0,"[0, 0, 0]"
Virtual Sweet Hearts,,,,57272,58,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2008","['Comedy', 'Hentai']",[],,,TAKTO (Story & Art),0,"[0, 0, 0]"
Tokubetsu na Kimi ni Ai no Te wo!,,,,58487,55,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2010",['Hentai'],[],,,TAKTO (Story & Art),0,"[0, 0, 0]"
Reikan Shoujo to Himitsu no Gishiki,,,,54585,67,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2011",['Hentai'],['School'],,,TAKTO (Story & Art),0,"[0, 0, 0]"
Konya wa Zutto Issho da yo,,,,58782,54,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2011",['Hentai'],[],,,TAKTO (Story & Art),0,"[0, 0, 0]"
Isshoukenmei na Kimi ga Suki,,,,54584,67,0,Doujinshi,1,Unknown,Finished,"Aug  15, 2010",['Hentai'],[],,,TAKTO (Story & Art),0,"[0, 0, 0]"
Little Sister With Grande Everyday,,,,44158,119,1,Doujinshi,2,Unknown,Finished,"Aug  14, 2016 to Sep  1, 2017",['Hentai'],[],,,"Fuyuno, Mikan (Story & Art)",0,"[0, 0, 0]"
Asumi,,,,50508,83,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2016",['Hentai'],[],,,"Sanbun, Kyouden (Story & Art)",0,"[0, 0, 0]"
Yui,,,,37994,174,0,Doujinshi,2,Unknown,Finished,"Aug  14, 2016 to Dec  31, 2016","['Boys Love', 'Erotica', 'Hentai']",[],,,locon (Story & Art),0,"[0, 0, 0]"
Ano Ko ga Mainichi Oshiri no Ana ni Buttomono wo Irerare Nando mo Zecchou ni Tassuru Manga,,,,45503,110,2,Doujinshi,1,Unknown,Finished,"Dec  31, 2011","['Girls Love', 'Hentai']",[],,,"Sakura, Romako (Story & Art)",0,"[0, 0, 0]"
Tonari no Tanako-san,,,,68707,26,0,Doujinshi,1,Unknown,Finished,"Oct  25, 2014","['Boys Love', 'Erotica']",[],,,"Ochita, Taiji (Story & Art)",0,"[0, 0, 0]"
Y.Y.Y,,,,68706,26,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2011","['Boys Love', 'Erotica']",[],,,"Ochita, Taiji (Story & Art)",0,"[0, 0, 0]"
Advantage,,,,55312,64,0,Doujinshi,1,Unknown,Finished,"Oct  14, 2012","['Girls Love', 'Sports', 'Erotica']",['Combat Sports'],,,"Ochita, Taiji (Story & Art)",0,"[0, 0, 0]"
Shibata-san to Tanuki-san,,,,68701,26,0,Doujinshi,1,Unknown,Finished,"Feb  21, 2015","['Boys Love', 'Supernatural', 'Erotica']",[],,,"Ebisubashi, Seizoh (Story & Art)",0,"[0, 0, 0]"
Super Narcissist,,,,60653,49,0,Doujinshi,1,Unknown,Finished,"Feb  22, 2015","['Boys Love', 'Erotica']",[],,,"Kojima, Shoutarou (Story & Art)",0,"[0, 0, 0]"
Yoru no Ana ni wa Kiwotsukero!,,,,62543,44,0,Doujinshi,1,Unknown,Finished,"Dec  29, 2015","['Boys Love', 'Erotica']",[],,,"Kojima, Shoutarou (Story & Art)",0,"[0, 0, 0]"
Hollow Gram,,,,58775,54,0,Doujinshi,2,Unknown,Finished,"Dec  30, 2010 to Aug  14, 2011","['Boys Love', 'Erotica']",[],,,"Kojima, Shoutarou (Story & Art)",0,"[0, 0, 0]"
Otouto no Inu Ma ni Nanto yara,,,,67450,30,0,Doujinshi,1,Unknown,Finished,"Oct  14, 2012","['Boys Love', 'Erotica']",[],,,Terujirou (Story & Art),0,"[0, 0, 0]"
Shinnyuu Shain wa Dare no Mono?,,,,66131,34,0,Doujinshi,1,Unknown,Finished,"May  26, 2012","['Boys Love', 'Erotica']",[],,,Terujirou (Story & Art),0,"[0, 0, 0]"
Rakka,,,,32487,254,0,Doujinshi,1,Unknown,Finished,"Aug  12, 2016","['Boys Love', 'Erotica']",[],,,"Tsukumo, Gou (Story & Art)",0,"[0, 0, 0]"
improv H+,,,,54576,67,0,Doujinshi,1,Unknown,Finished,"May  5, 2016",['Hentai'],[],,,"Hiyori, Mizuki (Story & Art)",0,"[0, 0, 0]"
Ice Break: Yarichin★Yarou no Ikasekata,,,,42589,131,1,Doujinshi,1,Unknown,Finished,"Aug  18, 2016","['Boys Love', 'Erotica']",[],,,"Mizuki, Gai (Story & Art)",0,"[0, 0, 0]"
Red Bull,,,,69771,23,0,Doujinshi,1,2,Finished,"Aug  11, 2013","['Boys Love', 'Erotica']",[],,,"Matsu, Takeshi (Story & Art), Matsuzaki, Tsukasa (Story & Art)",0,"[0, 0, 0]"
Danshi★Gohan,,,,68506,27,0,Doujinshi,1,5,Finished,"May  2, 2010","['Boys Love', 'Erotica']",[],,,"Matsu, Takeshi (Story & Art), Matsuzaki, Tsukasa (Story & Art)",0,"[0, 0, 0]"
Koi ga Hajimaranai,,,,61425,47,0,Doujinshi,1,Unknown,Finished,"Oct  25, 2014","['Boys Love', 'Erotica']",[],,,Itto (Story & Art),0,"[0, 0, 0]"
Ningyojou Ruri,,,35580,65284,36,0,Doujinshi,1,15,Finished,"Jun  12, 2014 to Aug  12, 2015",['Comedy'],[],,Manga Time Jumbo,"Oomiya, Miyami (Story & Art)",0,"[0, 0, 0]"
Ore ga Onna ni!? Itoko ga Itoko ni!?,,,,39368,159,0,Doujinshi,1,Unknown,Finished,"Aug  17, 2014",['Hentai'],['Magical Sex Shift'],,,Alpha (Story & Art),0,"[0, 0, 0]"
Itoko no Futago to Christmas.,,,,53630,70,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2013",['Hentai'],[],,,Alpha (Story & Art),0,"[0, 0, 0]"
Futago no Tenkousei Ema to Eve (Transfer Student of Twins Ema & Eve),,,,48065,95,0,Doujinshi,1,Unknown,Finished,"Aug  11, 2013","['Girls Love', 'Erotica', 'Hentai']",[],,,Alpha (Story & Art),0,"[0, 0, 0]"
Shinseki no Seishitsu no Warui Oneesan Natsuki Aya (Nasty Aunt Aya Natsuki),,,,55709,63,0,Doujinshi,1,Unknown,Finished,"Apr  28, 2013",['Hentai'],[],,,Alpha (Story & Art),0,"[0, 0, 0]"
Itoko de Futago no Ane Takanashi Sui (Twin sister of cousin Sui Takanashi),,,,46595,103,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2012",['Hentai'],['School'],,,Alpha (Story & Art),0,"[0, 0, 0]"
Itoko de Futago no Imouto Takanashi Yui (Twin sister of cousin Yui Takanashi),,,,45500,110,0,Doujinshi,1,Unknown,Finished,"Aug  12, 2012",['Hentai'],[],,,Alpha (Story & Art),0,"[0, 0, 0]"
Kawaii Kouhai ni Otosaresou,,,,59237,53,0,Doujinshi,1,Unknown,Finished,"Apr  30, 2012",['Hentai'],[],,,Alpha (Story & Art),0,"[0, 0, 0]"
Itoko no Futago ni Otosareta!?,,,,42957,128,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2011",['Hentai'],[],,,Alpha (Story & Art),0,"[0, 0, 0]"
Wash Out,,,,53278,71,1,Doujinshi,1,Unknown,Finished,"Aug  15, 2015","['Boys Love', 'Sports', 'Erotica']",[],,,"Mizuki, Gai (Story & Art)",0,"[0, 0, 0]"
Happy Halloween,,,,40187,151,0,Doujinshi,1,Unknown,Finished,"Oct  25, 2014","['Boys Love', 'Erotica']",[],,,"Mizuki, Gai (Story & Art)",0,"[0, 0, 0]"
Inu mo Kuwanai,,,,54573,67,0,Doujinshi,1,Unknown,Finished,"May  2, 2015","['Boys Love', 'Romance', 'Erotica']",[],,,"Mizuki, Gai (Story & Art)",0,"[0, 0, 0]"
Takaramono wa Hako no Naka dj - Takaramono wa Mune no Naka,,,,58771,54,1,Doujinshi,1,Unknown,Finished,"Aug  11, 2013","['Boys Love', 'Drama', 'Erotica']",[],,,"Amasaki, Yoshimi (Story & Art)",0,"[0, 0, 0]"
Unreal Real,,,,40889,145,1,Doujinshi,1,Unknown,Finished,"Dec  28, 2014","['Boys Love', 'Fantasy', 'Erotica']",[],,,"Mizuki, Gai (Story & Art)",0,"[0, 0, 0]"
Sudare Nagori,,,,43976,120,1,Doujinshi,1,Unknown,Finished,"May  21, 2016","['Boys Love', 'Erotica']",[],,,"Mizuki, Gai (Story & Art)",0,"[0, 0, 0]"
Reminiscence,,,,62002,45,0,Doujinshi,1,2,Finished,"Aug  15, 2015","['Boys Love', 'Erotica']",[],,,"Matsu, Takeshi (Story & Art), Matsuzaki, Tsukasa (Story & Art)",0,"[0, 0, 0]"
"Jubaku no Seirei (Khoz, The Spellbound Slave)",,,,51824,77,0,Doujinshi,1,Unknown,Finished,"May  21, 2016","['Boys Love', 'Fantasy', 'Erotica']",['Historical'],,,"Tagame, Gengorou (Story & Art)",0,"[0, 0, 0]"
Mentaiko Short Stories,,,,36939,187,0,Doujinshi,1,3,Finished,"2009 to May  26, 2012","['Boys Love', 'Romance', 'Sci-Fi', 'Erotica']",[],,,Itto (Story & Art),0,"[0, 0, 0]"
Josouko Hatten-kei,,,,33311,239,2,Doujinshi,1,Unknown,Finished,"Nov  21, 2015","['Boys Love', 'Erotica', 'Hentai']",['Crossdressing'],,,"Sumiyama, Bunpei (Story & Art)",0,"[0, 0, 0]"
Chouzetsu! Fantastic,,,,49726,86,0,Doujinshi,2,Unknown,Finished,"Dec  30, 2014 to Dec  31, 2015","['Fantasy', 'Hentai']",[],,,"Makita, Yoshiharu (Story & Art)",0,"[0, 0, 0]"
Lowteen Complex,,,,46814,102,0,Doujinshi,1,Unknown,Finished,"Oct  5, 2003",['Hentai'],[],,,Rustle (Story & Art),0,"[0, 0, 0]"
GIRLzH,,,,38723,166,1,Doujinshi,3,Unknown,Finished,"Apr  20, 2008 to Aug  14, 2016",['Hentai'],[],,,Rustle (Story & Art),0,"[0, 0, 0]"
Diploma Mill,,,,36938,187,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2009",['Hentai'],[],,,Rustle (Story & Art),0,"[0, 0, 0]"
~(^-^)~.exe,,,,36776,189,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2007",['Hentai'],[],,,Rustle (Story & Art),0,"[0, 0, 0]"
Indirect Kiss,,,35239,41894,136,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2008",['Boys Love'],[],,,"Asato, Eiri (Story & Art)",0,"[0, 0, 0]"
Okashi na Silky You (Sweet Silky You),,,,59225,53,0,Doujinshi,1,Unknown,Finished,"May  4, 2008",['Hentai'],['Magical Sex Shift'],,,Marneko (Story & Art),0,"[0, 0, 0]"
Trip Lovers dj - Black Forest,,,,37991,174,0,Doujinshi,3,Unknown,Finished,"Dec  28, 2014 to Aug  15, 2015","['Boys Love', 'Fantasy', 'Erotica']",[],,,"Naono, Bohra (Story & Art)",0,"[0, 0, 0]"
Chapuchapu,,,,48774,91,0,Doujinshi,1,Unknown,Finished,"Aug  17, 2003",['Hentai'],[],,,Uran (Story & Art),0,"[0, 0, 0]"
Nihohi (Smell of girls),,,,44661,115,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2003",['Hentai'],[],,,Uran (Story & Art),0,"[0, 0, 0]"
Real JS,,,,40366,149,1,Doujinshi,1,Unknown,Finished,"Dec  31, 2012",['Hentai'],[],,,Uran (Story & Art),0,"[0, 0, 0]"
Inbi,,,,33621,234,1,Doujinshi,1,Unknown,Finished,"Aug  12, 2012",['Hentai'],[],,,Uran (Story & Art),0,"[0, 0, 0]"
Goku Ippan-teki na Oyako Seikatsu,,,,34696,218,0,Doujinshi,1,Unknown,Finished,"Apr  30, 2012","['Girls Love', 'Erotica', 'Hentai']",[],,,Yokkora (Story & Art),0,"[0, 0, 0]"
Chikan Densha (The Train Molester),,,,39828,154,1,Doujinshi,1,Unknown,Finished,"Aug  11, 2013",['Hentai'],[],,,"Sawashiro, Kei (Story & Art)",0,"[0, 0, 0]"
Urahon,,,,37989,174,1,Doujinshi,1,Unknown,Finished,"Dec  31, 2015",['Hentai'],[],,,"Yoshiura, Kazuya (Story & Art)",0,"[0, 0, 0]"
Yogaritagari+,,,,40203,150,0,Doujinshi,1,Unknown,Finished,"Aug  16, 2015",['Hentai'],[],,,"Yoshiura, Kazuya (Story & Art)",0,"[0, 0, 0]"
Natsu to Ieba!,,,,56848,59,0,Doujinshi,1,Unknown,Finished,"Aug  19, 2007","['Boys Love', 'Erotica']",[],,,"Ueda, Yuu (Story & Art)",0,"[0, 0, 0]"
Nikubenki-kun no Shuugaku Ryokou,,,,32803,249,1,Doujinshi,1,Unknown,Finished,"Dec  30, 2014","['Boys Love', 'Erotica', 'Hentai']",[],,,Shimaji (Story & Art),0,"[0, 0, 0]"
Kimi to,,,34266,41030,144,0,Doujinshi,1,3,Finished,"Aug  18, 2013","['Comedy', 'Girls Love', 'Romance']",[],,,Kanarashi (Story & Art),1,"[0, 1, 0]"
Haha no Hi to Musume no Hi,,,,33462,237,2,Doujinshi,1,Unknown,Finished,"Aug  16, 2015",['Hentai'],[],,,"Yojouhan, Shobou (Story & Art)",0,"[0, 0, 0]"
Shirobako dj - Daisan Hikou Shoujotai,,,34249,71440,15,5,Doujinshi,1,2,Finished,"Aug  16, 2015",['Action'],['Military'],,,"Nogami, Takeshi (Story & Art)",0,"[0, 0, 0]"
Virgin Beauty,,,34156,46838,101,0,Doujinshi,1,Unknown,Finished,"Sep  23, 2007","['Girls Love', 'Sports']",['School'],,,"Horii, Kisuke (Story & Art), Takemiya, Jin (Story & Art)",0,"[0, 0, 0]"
Flying Flapper,,,34155,64028,40,0,Doujinshi,1,Unknown,Finished,"Jun  17, 2007",['Girls Love'],['School'],,,"Horii, Kisuke (Story & Art)",0,"[0, 0, 0]"
Jiyuu Kenkyuu,,,,59288,52,0,Doujinshi,Unknown,1,Finished,"May  5, 2007",['Hentai'],[],,,ponz (Story & Art),0,"[0, 0, 0]"
Niponga! (Japanese painting!),,,34034,51496,78,0,Doujinshi,1,Unknown,Finished,"Oct  20, 2013",['Comedy'],[],,,"Itou, Hachi (Story & Art)",0,"[0, 0, 0]"
Mamatama,,,,34544,221,7,Doujinshi,1,Unknown,Finished,"Oct  14, 2012",['Hentai'],[],,,"Uno, Makoto (Story & Art)",0,"[0, 0, 0]"
