Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Ookamidomo no Shitsukekata,7.13,7566,6878,1291,"15,703",47,Manga,1,5,Finished,"Aug  5, 2011 to Sep  15, 2011","['Comedy', 'Romance']","['Reverse Harem', 'School']",Shoujo,Sho-Comi,"Shiraishi, Yuki (Story & Art)",3,"[2, 0, 1]"
Hitsugi no Chaika (Chaika: The Coffin Princess),7.13,2031,6879,3022,"7,193",28,Manga,5,33,Finished,"Oct  26, 2011 to Dec  26, 2014","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",[],Shounen,Shounen Ace,"Sakaki, Ichirou (Story), Sakayama, Shinta (Art)",1,"[1, 0, 0]"
Gan☆Kon,7.13,1757,6880,5075,"4,178",11,Manga,5,46,Finished,"Oct  12, 2011 to Aug  22, 2012","['Action', 'Comedy', 'Romance', 'Supernatural']","['Martial Arts', 'School']",Shounen,Shounen Sunday,"Sugawara, Kenji (Story & Art)",4,"[4, 0, 0]"
Sono Rokudenashi ni You ga Aru,7.13,198,6881,19251,720,0,Manga,2,10,Finished,"Nov  8, 2011 to Jun  8, 2012",['Romance'],[],Josei,Petit Comic,"Muro, Tata (Story & Art)",0,"[0, 0, 0]"
Photokano: Sweet Snap,7.13,829,6882,8017,"2,461",11,Manga,3,20,Finished,"Nov  26, 2011 to Jul  27, 2013","['Romance', 'Ecchi']","['Harem', 'School']",Seinen,Dengeki Maoh,Yuzuki N' (Story & Art),0,"[0, 0, 0]"
Seitokai Tantei Kirika (Kirika the Student Council Executives Detective),7.13,1140,6883,4583,"4,677",12,Manga,9,43,Finished,"Apr  26, 2012 to Nov  25, 2015","['Drama', 'Mystery']",['School'],Shounen,Shounen Sirius,"Sugii, Hikaru (Story), YUI (Art)",1,"[0, 1, 0]"
Akuma de Koi Shiyou,7.13,3790,6884,3012,"7,208",10,Manga,1,4,Finished,"Apr  24, 2012 to Jul  24, 2012","['Comedy', 'Romance']",['School'],Shoujo,Dessert,Anashin (Story & Art),3,"[3, 0, 0]"
Nejimaki Kagyuu,7.13,2390,6885,1489,"13,863",87,Manga,16,159,Finished,"Jul  15, 2010 to Jun  12, 2014","['Action', 'Comedy', 'Ecchi']",['Martial Arts'],Seinen,Young Jump,"Nakayama, Atsushi (Story & Art)",6,"[3, 3, 0]"
Hoshi wo Ou Kodomo: Agartha no Shounen,7.13,128,6886,17953,806,1,Manga,2,9,Finished,"Jun  15, 2011 to Feb  15, 2012","['Adventure', 'Fantasy', 'Romance']",['Historical'],Shoujo,Comic Gene,"Shinkai, Makoto (Story), Hidaka, Asahi (Art)",0,"[0, 0, 0]"
"Joushikousei de, Hanayome de.",7.13,1232,6887,7597,"2,629",2,Manga,1,4,Finished,"Aug  20, 2012 to Nov  15, 2012",['Romance'],[],Shoujo,Sho-Comi,"Ichikawa, Shou (Story & Art)",0,"[0, 0, 0]"
Double Gauge,7.13,185,6888,18981,738,4,Manga,6,27,Finished,"May  15, 2012 to Jul  15, 2014","['Action', 'Comedy']",[],Josei,Comic Gene,Sayuki (Story & Art),0,"[0, 0, 0]"
Suisei no Gargantia,7.13,767,6889,7137,"2,832",10,Manga,3,13,Finished,"Jan  10, 2013 to Jan  28, 2014","['Action', 'Adventure', 'Romance', 'Sci-Fi']",['Mecha'],Shounen,Newtype Ace,"Mitogawa, Wataru (Art)",0,"[0, 0, 0]"
Fate/hollow ataraxia,7.13,439,6890,4804,"4,439",53,Manga,Unknown,Unknown,Publishing,"May  25, 2013 to ?","['Action', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",[],Shounen,Shounen Ace,"Type-Moon (Story), Medori (Art)",0,"[0, 0, 0]"
Gochuumon wa Usagi desu ka? Anthology Comic (Is the order a rabbit? Anthology Comic),7.13,139,6891,18780,750,7,Manga,Unknown,Unknown,Publishing,"Apr  26, 2014 to ?","['Comedy', 'Slice of Life']",['CGDCT'],,,"Moriki, Takeshi (Story & Art), Purapa (Story & Art), Afro (Story & Art), cloba.U (Story & Art), Cool-kyou Shinja (Story & Art), Horiizumi, Inko (Story & Art), Hebe (Story & Art), ms (Story & Art), Nanaroku (Story & Art), Tsuneyoshi (Story & Art), Aota, Mei (Story & Art), Meno (Story & Art), Takada, Fumiko (Story & Art)",0,"[0, 0, 0]"
Kami to Yobareta Kyuuketsuki,7.13,220,6892,16278,942,6,Manga,6,34,Finished,"Oct  9, 2014 to Feb  23, 2017","['Drama', 'Supernatural']",['Vampire'],,Gangan Online,"Sakurai, Umi (Story & Art)",0,"[0, 0, 0]"
If Stage!!,7.13,543,6893,12702,"1,349",3,Doujinshi,1,3,Finished,"Dec  28, 2014","['Boys Love', 'Comedy']",['Parody'],,,"Tsuda, Mikiyo (Art), Eiki, Eiki (Story)",0,"[0, 0, 0]"
Gift±,7.13,383,6894,7733,"2,574",12,Manga,26,239,Finished,"Mar  20, 2015 to Aug  19, 2022",['Mystery'],['Organized Crime'],Seinen,Manga Goraku,"Nagate, Yuka (Story & Art)",1,"[1, 0, 0]"
Diamond no Brass!!: Seidou Koukou Suisougaku-bu,7.13,165,6895,20271,659,10,Manga,3,39,Finished,"Jul  30, 2015 to May  18, 2016",[],"['Music', 'School']",,Magazine pocket,"Mago, Yahiro (Story & Art)",1,"[1, 0, 0]"
Samon-kun wa Summoner (Samon the Summoner),7.13,1455,6896,4678,"4,572",54,Manga,10,89,Finished,"Sep  19, 2015 to Jul  28, 2017","['Comedy', 'Supernatural']",[],Shounen,Shounen Jump (Weekly),"Numa, Shun (Story & Art)",3,"[2, 1, 0]"
Koro-sensei Q!,7.13,822,6897,7219,"2,790",18,Manga,5,33,Finished,"Oct  2, 2015 to Oct  4, 2019",['Comedy'],[],Shounen,Saikyou Jump,"Aoto, Jou (Art), Watanabe, Kizuku (Story)",1,"[1, 0, 0]"
Sekai no Owari no Encore,7.13,3471,6898,1616,"12,989",43,Manga,Unknown,Unknown,Publishing,"Oct  27, 2015 to ?","['Action', 'Adventure', 'Fantasy']",['Harem'],Seinen,Comic Alive,"Sazane, Kei (Story), Usui, Ryuu (Art)",3,"[1, 2, 0]"
Chihaya-san wa Sonomama de Ii,7.13,1517,6899,4799,"4,441",24,Manga,4,71,Finished,"Dec  4, 2014 to Apr  4, 2018","['Comedy', 'Gourmet', 'Romance']",[],Shounen,Jump SQ.,Kuzushiro (Story & Art),5,"[4, 1, 0]"
Dungeon Seeker,7.13,967,6900,6616,"3,112",57,Light Novel,6,59,Finished,"Jul  22, 2015 to Oct  19, 2017","['Action', 'Fantasy']",[],,,"Sakamoto 666 (Story), Gia (Art)",1,"[1, 0, 0]"
"Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou (Reborn as a Vending Machine, Now I Wander the Dungeon)",7.13,628,6901,4465,"4,826",46,Light Novel,3,82,On Hiatus,"Aug  1, 2016 to Feb  1, 2017",['Fantasy'],"['Isekai', 'Reincarnation']",,,"Katou, Itsuwa (Art), Hiru Kuma (Story)",2,"[2, 0, 0]"
Ame to Kiss (Candy and Kiss),7.13,701,6902,11169,"1,610",2,Manga,1,6,Finished,"Jul  19, 2013 to Jul  19, 2014",['Boys Love'],[],,Craft,"Akihira, Shiro (Story & Art)",3,"[2, 0, 1]"
Darenidemo Dekiru Kage kara Tasukeru Maou Toubatsu (Defeating the Demon Lord's a Cinch (If You Have a Ringer)),7.13,140,6903,16165,951,3,Light Novel,Unknown,Unknown,Publishing,"Dec  24, 2016 to ?","['Action', 'Adventure', 'Fantasy']",[],,,"Tsukikage (Story), bob (Art)",2,"[2, 0, 0]"
Babylon made wa Nankounen? (How Many Light-Years to Babylon?),7.13,1449,6904,7071,"2,870",19,Manga,1,32,Finished,"Jan  17, 2017 to Jul  16, 2019","['Award Winning', 'Comedy', 'Sci-Fi']",[],Seinen,Young Champion Retsu,"Dowman, Sayman (Story & Art)",2,"[0, 1, 1]"
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,7.13,769,6905,4584,"4,677",56,Light Novel,14,98,Finished,"Jan  25, 2017 to Jan  25, 2022","['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",,,"Hanama, Tomo (Story), sune (Art)",2,"[2, 0, 0]"
Tou Tiao Dou Shi Ta,7.13,107,6906,25051,448,4,Manhua,Unknown,Unknown,Publishing,"Aug  28, 2015 to ?","['Comedy', 'Slice of Life']",[],,,"You, Ling (Story & Art)",0,"[0, 0, 0]"
Zassou-tachi yo Taishi wo Idake,7.13,348,6907,15992,966,5,Manga,1,6,Finished,"Jul  8, 2015 to Dec  8, 2016","['Drama', 'Slice of Life']",['School'],Josei,Feel Young,"Ikebe, Aoi (Story & Art)",1,"[1, 0, 0]"
Kimi to Wonderland (We found Wonderland),7.13,1174,6908,5816,"3,596",21,Manga,3,12,Finished,"Jun  13, 2017 to Apr  13, 2018","['Comedy', 'Supernatural']",['School'],Shoujo,Bessatsu Margaret,"Watanabe, Kana (Story & Art)",0,"[0, 0, 0]"
Netoge no Yome ga Ninki Idol datta: Cool-kei no Kanojo wa Genjitsu demo Yome no Tsumori de Iru (My Wife in the Web Game Is a Popular Idol.),7.13,162,6909,14901,"1,075",27,Light Novel,Unknown,Unknown,Publishing,"May  25, 2021 to ?","['Comedy', 'Romance']",[],,,"Kanda, Dan (Art), Abone (Story)",0,"[0, 0, 0]"
Yomotsuhegui: Shisha no Kuni no Kajitsu (The Tree of Death: Yomotsuhegui),7.13,504,6910,6276,"3,302",12,Manga,3,21,Finished,"Oct  19, 2021 to Sep  20, 2023","['Action', 'Supernatural']",[],Seinen,Young Magazine (Monthly),"Kakizaki, Masasumi (Story & Art)",4,"[4, 0, 0]"
Ore no Kanojo ga Mangaka ni Naru,7.13,224,6911,24965,450,1,One-shot,Unknown,1,Finished,"May  4, 2021","['Comedy', 'Romance']",['School'],Shounen,Shounen Jump+,"Doumoto, Yuuki (Story & Art)",0,"[0, 0, 0]"
Watashitachi ga Koisuru Riyuu (The Reason We Fall in Love),7.13,141,6912,14311,"1,140",4,Manga,Unknown,Unknown,Publishing,"May  8, 2020 to ?",['Romance'],[],Josei,Feel Young,ma2 (Story & Art),0,"[0, 0, 0]"
Higurashi no Naku Koro ni Rei: Hoshiwatashi-hen,7.13,333,6913,14246,"1,151",6,Manga,2,10,Finished,"Nov  25, 2021 to Sep  24, 2022","['Horror', 'Mystery', 'Supernatural', 'Suspense']",['Psychological'],Seinen,Big Gangan,"Ryukishi07 (Story), Tokiya, Seigo (Art)",1,"[1, 0, 0]"
Kimetsu no Yaiba Koushiki Fanbook: Kisatsutai Kenbunroku (Demon Slayer: Kimetsu no Yaiba - Corps Records),7.13,148,6914,22643,540,4,Manga,Unknown,6,Finished,"Jan  26, 2018 to Feb  4, 2021","['Action', 'Comedy', 'Fantasy']",['Historical'],Shounen,Shounen Jump (Weekly),"Gotouge, Koyoharu (Story & Art)",0,"[0, 0, 0]"
Maryoku Cheat na Majo ni Narimashita: Souzou Mahou de Kimama na Isekai Seikatsu (Living It Up in Another World as a Witch of Creation!),7.13,355,6915,11625,"1,521",9,Manga,Unknown,Unknown,Publishing,"Mar  8, 2021 to ?","['Fantasy', 'Slice of Life']","['Isekai', 'Reincarnation']",,Gangan Online,"Aloha, Zachou (Story), Haruhara, Shin (Art)",0,"[0, 0, 0]"
Karappo no Shoujo to Niji no Kakera (A Girl With an Empty Heart and Fragments of a Rainbow),7.13,173,6916,21268,608,1,Manga,3,17,Finished,"Jan  1, 2022 to May  1, 2023","['Adventure', 'Drama', 'Fantasy']",[],,MAGKAN,Kinome (Story & Art),1,"[1, 0, 0]"
I Failed to Oust the Villain!,7.13,946,6917,5819,"3,595",30,Manhwa,Unknown,Unknown,Publishing,"Feb  12, 2022 to ?","['Fantasy', 'Romance']","['Isekai', 'Reincarnation']",,KakaoPage,"Ja, Eunhyang (Story), Syungnyung (Art)",4,"[0, 3, 1]"
"My Daughter, the Music Prodigy",7.13,363,6918,13464,"1,244",3,Manhwa,Unknown,110,Finished,"Nov  30, 2021 to Oct  24, 2023",['Drama'],"['Childcare', 'Music', 'Time Travel']",,KakaoPage,"Lee, Hansung (Story), Harvey (Art)",2,"[2, 0, 0]"
The Lady with a Mask,7.13,641,6919,12564,"1,368",5,Manhwa,Unknown,55,Finished,"May  17, 2018 to May  17, 2019",['Romance'],"['Adult Cast', 'Workplace']",,KakaoPage,"Min (Story), Merin (Art)",0,"[0, 0, 0]"
The Legendary Beasts Animal Hospital,7.13,145,6920,21312,606,2,Manhwa,Unknown,Unknown,Publishing,"Nov  30, 2020 to ?",['Supernatural'],"['Medical', 'Mythology']",,KakaoPage,"Ecira (Story), Choi, Palho (Art)",0,"[0, 0, 0]"
Tank Chair,7.13,318,6921,9694,"1,934",6,Manga,Unknown,Unknown,Publishing,"Jul  2, 2021 to ?",['Action'],"['Gore', 'Super Power']",,Magazine pocket,"Yashiro, Manabu (Story & Art)",1,"[1, 0, 0]"
"Frozen Wolf, Fire Dragon",7.13,301,6922,12817,"1,333",3,Manhwa,Unknown,Unknown,Publishing,"Jan  19, 2023 to ?","['Fantasy', 'Romance']",[],,KakaoPage,"Chae, Yuhwa (Story), Gyeoulhae (Art)",0,"[0, 0, 0]"
Lycoris Recoil: Koushiki Comic Anthology - React,7.13,124,6923,24112,482,1,Manga,1,7,Finished,"Dec  22, 2022",['Comedy'],[],,,"Nogami, Takeshi (Story & Art), Tsuchii (Story & Art), Saitaniya, Ryouichi (Story & Art), Nii, Marco (Story & Art), Yoshida, Hajime (Story & Art), Hagi, Midori (Story & Art)",0,"[0, 0, 0]"
"One Day, Suddenly, Seoul Is",7.13,277,6924,16287,941,9,Manhwa,Unknown,Unknown,Publishing,"Jul  8, 2021 to ?",['Suspense'],['Survival'],,Naver Webtoon,"Park, Changgeun (Story & Art)",0,"[0, 0, 0]"
Kimi wo Wasureru Koi ga Shitai,7.13,136,6925,15392,"1,028",4,Manga,Unknown,Unknown,Publishing,"Sep  13, 2023 to ?",['Romance'],['Adult Cast'],Shoujo,Bessatsu Margaret,"Yuuki, Haru (Story & Art)",0,"[0, 0, 0]"
My Dear Aster,7.13,132,6926,26974,386,2,Manhwa,Unknown,74,Finished,"Jan  17, 2023 to Jul  2, 2024","['Fantasy', 'Romance']",['Time Travel'],,KakaoPage,"Han, Mint (Story), Mongso (Art)",0,"[0, 0, 0]"
Osananajimi wo Erabenai!,7.13,257,6927,11894,"1,469",8,Manga,Unknown,Unknown,Publishing,"Jul  22, 2024 to ?","['Comedy', 'Romance']","['Harem', 'School']",Shounen,Gangan Joker,"Furokawa, Tsukasa (Story & Art)",2,"[2, 0, 0]"
DearS,7.13,5791,6928,1852,"11,420",184,Manga,8,47,Finished,"Aug  27, 2001 to Sep  27, 2005","['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",[],Shounen,Dengeki Comic Gao!,PEACH‐PIT (Story & Art),7,"[2, 4, 1]"
Silent Möbius,7.13,409,6929,11755,"1,497",27,Manga,12,Unknown,Finished,1991 to  2003,"['Action', 'Drama', 'Sci-Fi', 'Supernatural']",[],,,"Asamiya, Kia (Story & Art)",0,"[0, 0, 0]"
Hitsuji no Uta (Lament of the Lamb),7.13,3125,6930,2096,"9,998",131,Manga,7,47,Finished,"Nov  25, 1995 to Sep  30, 2002","['Drama', 'Supernatural']","['Psychological', 'Vampire']",Seinen,Comic Birz,"Toume, Kei (Story & Art)",6,"[5, 0, 1]"
Nanase (Telepathic Wanderers),7.13,786,6931,8530,"2,283",11,Manga,4,23,Finished,2001 to  2003,"['Drama', 'Sci-Fi', 'Supernatural']",[],Shounen,Bessatsu Young Magazine,"Yamazaki, Sayaka (Art), Tsutsui, Yasutaka (Story)",2,"[1, 1, 0]"
Bowling King,7.13,823,6932,9527,"1,979",25,Manhua,24,254,Finished,Sep  1998 to Jan  2007,"['Comedy', 'Drama', 'Sports']",[],Shounen,New Youth,"Tang, Ai (Story & Art)",1,"[1, 0, 0]"
Nine Puzzle,7.13,1659,6933,6370,"3,243",9,Manga,2,11,Finished,"Apr  2, 2002 to Sep  3, 2002","['Drama', 'Romance']",['School'],Shoujo,Ribon Magazine,"Sakai, Mayu (Story & Art)",4,"[3, 1, 0]"
Minekura Kazuya Tanpenshuu - Hachi no Su,7.13,202,6934,19625,697,3,Manga,1,13,Finished,2003 to  2011,['Action'],[],Josei,Zero-Sum WARD,"Minekura, Kazuya (Story & Art)",0,"[0, 0, 0]"
Kurozakuro,7.13,1209,6935,6250,"3,315",32,Manga,7,67,Finished,"Jul  28, 2004 to Dec  7, 2005","['Action', 'Adventure', 'Supernatural']",['Mythology'],Shounen,Shounen Sunday,"Natsume, Yoshinori (Story & Art)",2,"[2, 0, 0]"
Toe Shoes,7.13,139,6936,25978,417,1,Manga,5,Unknown,Finished,"Dec  28, 1996 to Jul  3, 1998",['Drama'],[],Shoujo,Ribon Magazine,"Mizusawa, Megumi (Story & Art)",0,"[0, 0, 0]"
Venus Versus Virus,7.13,1732,6937,4452,"4,849",83,Manga,8,37,Finished,"Jun  27, 2005 to Jul  26, 2008","['Action', 'Drama', 'Horror', 'Sci-Fi', 'Supernatural']",['Mythology'],Seinen,Dengeki Daioh,"Suzumi, Atsushi (Story & Art)",1,"[1, 0, 0]"
Arcana,7.13,1630,6938,6347,"3,258",16,Manga,2,14,Finished,2000 to  2001,"['Comedy', 'Horror', 'Mystery', 'Romance']",['Detective'],Seinen,Young Jump,"Kotegawa, Yua (Story & Art)",2,"[2, 0, 0]"
Teruteru x Shounen (Teru Teru x Shonen),7.13,340,6939,14076,"1,169",3,Manga,11,66,Finished,"Jul  5, 2001 to Nov  20, 2004","['Action', 'Drama', 'Romance']","['Psychological', 'School']",Shoujo,Hana to Yume,"Takao, Shigeru (Story & Art)",2,"[2, 0, 0]"
The Kidnapping of Minja Jo's Boyfriend,7.13,729,6940,12540,"1,371",0,Manhwa,1,7,Finished,Not available,['Romance'],[],Shoujo,,"Lee, Sang-Eun (Story & Art), Yang, Yeo-Jin (Story & Art)",0,"[0, 0, 0]"
Otoko Hime to Mahou no Lamp,7.13,630,6941,14017,"1,175",2,Manga,1,3,Finished,Not available,['Romance'],[],,,Kayono (Story & Art),1,"[1, 0, 0]"
Inumimi,7.13,3790,6942,3158,"6,909",61,Manga,3,19,Finished,2005 to  2007,"['Comedy', 'Romance', 'Ecchi']",['Harem'],Seinen,Young Animal Arashi,"Nakajima, Rei (Story & Art)",3,"[3, 0, 0]"
It's Love,7.13,837,6943,11200,"1,605",7,Manhwa,7,42,Finished,Not available,"['Comedy', 'Drama']",[],,,"Back, Sang-Eun (Story & Art)",2,"[2, 0, 0]"
Ikenai Navigation,7.13,118,6944,26283,407,2,Manga,2,Unknown,Finished,Not available,"['Comedy', 'Romance']",[],Shoujo,,"Yagami, Chitose (Story)",0,"[0, 0, 0]"
.hack//XXXX,7.13,2349,6945,4227,"5,150",71,Manga,2,10,Finished,2006 to  2007,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['Video Game'],Shounen,.hack//G.U. The World,"Kikuya, Megane (Story & Art), Matsuyama, Hiroshi (Story)",7,"[4, 2, 1]"
Asu no Yoichi! (Samurai Harem: Asu no Yoichi),7.13,7276,6946,1224,"16,272",99,Manga,15,65,Finished,"May  2, 2006 to Feb  5, 2011","['Action', 'Comedy', 'Romance', 'Ecchi']","['Harem', 'Martial Arts', 'Samurai', 'School']",Shounen,Shounen Champion (Monthly),"Minamoto, Yuu (Story & Art)",4,"[4, 0, 0]"
Matamata O-bo-re-ta-i,7.13,340,6947,18398,774,1,Manga,3,9,Finished,1998 to  2001,"['Comedy', 'Romance', 'Ecchi']",[],Josei,,"Yoshihara, Yuki (Story & Art)",0,"[0, 0, 0]"
Hanamaru GO! GO!,7.13,300,6948,20451,650,0,Manga,2,9,Finished,2002,"['Romance', 'Sports']",['Team Sports'],Shoujo,Ribon Magazine,"Enomoto, Chizuru (Story & Art)",0,"[0, 0, 0]"
Dokusaisha Granada (Dictator Granada),7.13,367,6949,20012,674,3,Manga,1,5,Finished,"Feb  25, 2005","['Boys Love', 'Drama']",['Psychological'],,,"Sugimoto, Ami (Story & Art)",1,"[1, 0, 0]"
Lord,7.13,123,6950,12762,"1,340",6,Manga,22,154,Finished,"Sep  24, 2004 to Feb  10, 2011",['Action'],['Historical'],Seinen,Big Comic Superior,"Ikegami, Ryouichi (Art), Buronson (Story)",1,"[1, 0, 0]"
Soukoku no Garou - Hokuto no Ken Rei Gaiden,7.13,703,6951,10375,"1,777",7,Manga,6,54,Finished,"Apr  27, 2007 to Jul  17, 2009",['Action'],['Martial Arts'],Seinen,Comic Bunch,"Nekoi, Yasuyuki (Story & Art)",1,"[1, 0, 0]"
Ii Hito,7.13,135,6952,22557,544,4,Manga,26,255,Finished,"Aug  30, 1993 to Apr  27, 1999","['Drama', 'Romance', 'Slice of Life']",[],,Big Comic Spirits,"Takahashi, Shin (Story & Art)",1,"[1, 0, 0]"
Shin Vampire Miyu (New Vampire Princess Miyu),7.13,494,6953,10332,"1,787",17,Manga,5,Unknown,Finished,1992 to  1994,"['Drama', 'Fantasy', 'Horror', 'Supernatural']",['Vampire'],Shoujo,Suspiria,"Kakinouchi, Narumi (Art), Hirano, Toshiki (Story)",0,"[0, 0, 0]"
Koucha Ouji (Tea Prince),7.13,174,6954,21440,599,6,Manga,25,Unknown,Finished,1997 to ?,"['Boys Love', 'Fantasy', 'Girls Love', 'Romance']",[],Shoujo,Hana to Yume,"Yamada, Nanpei (Story & Art)",0,"[0, 0, 0]"
Kotonoha no Miko to Kotodama no Mahou to,7.13,1260,6955,7921,"2,497",10,Manga,1,6,Finished,"Jul  27, 2004 to Jan  18, 2006","['Drama', 'Girls Love', 'Supernatural']",[],,Yuri Shimai,"Fujieda, Miyabi (Story & Art)",2,"[2, 0, 0]"
Love Lesson.com,7.13,1140,6956,8461,"2,309",5,Manga,1,4,Finished,2005,['Romance'],[],Shoujo,Sho-Comi,"Yuuhi, Ryuu (Story & Art)",0,"[0, 0, 0]"
Sanzokuou,7.13,139,6957,27625,367,1,Manga,13,50,Finished,"Aug  20, 2000 to Aug  20, 2009",['Action'],['Historical'],Shounen,Magazine Great,"Sawada, Hirofumi (Story & Art)",0,"[0, 0, 0]"
Mobius Doumei,7.13,301,6958,17850,813,3,Manga,5,27,Finished,2002,['Romance'],"['Love Polygon', 'School']",Shoujo,Hana to Yume,"Minami, Sachi (Story & Art)",1,"[1, 0, 0]"
Tensai Family Company (Genius Family Company),7.13,277,6959,15561,"1,009",3,Manga,11,64,Finished,1994 to  1995,"['Comedy', 'Slice of Life']",[],Josei,Kimi to Boku,"Ninomiya, Tomoko (Story & Art)",0,"[0, 0, 0]"
Tsukushite Agemasu,7.13,2650,6960,3904,"5,563",6,Manga,1,5,Finished,"Nov  26, 2007",['Romance'],"['Crossdressing', 'School']",Shoujo,Cheese!,"Touma, Rei (Story & Art)",3,"[2, 0, 1]"
Radiata Stories: The Epic of Jack,7.13,153,6961,22119,565,7,Manga,5,25,Finished,2005 to ?,"['Adventure', 'Fantasy']",[],Shounen,GFantasy,"Fujikawa, Yuka (Story & Art)",0,"[0, 0, 0]"
Sora no Mannaka (Center of the Sky),7.13,349,6962,18806,748,3,Manga,3,12,Finished,Aug  2004 to Sep  2005,"['Drama', 'Romance']",[],Shoujo,Ribon Magazine,"Kamura, Yoko (Story & Art)",2,"[2, 0, 0]"
Clear Qualia,7.13,246,6963,16910,887,1,Manga,2,12,Finished,2006 to  2007,[],[],Shoujo,Asuka,"Endou, Minari (Story & Art)",0,"[0, 0, 0]"
Chikyuu Koushinkyoku (March on Earth),7.13,162,6964,19862,683,2,Manga,2,9,Finished,"Aug  9, 2003 to Dec  10, 2004",['Comedy'],['Childcare'],Shoujo,LaLa DX,"Hayashi, Mikase (Story & Art)",1,"[1, 0, 0]"
NG Boy x Paradise,7.13,252,6965,17835,815,3,Manga,3,11,Finished,"Apr  1, 2006 to May  1, 2007","['Girls Love', 'Romance']",['School'],,ChuChu,"Miyawaki, Yukino (Story & Art)",0,"[0, 0, 0]"
Yume no Soko,7.13,501,6966,13285,"1,270",25,Manga,1,11,Finished,"Dec  22, 2005",[],['Psychological'],Seinen,,"Iwaoka, Hisae (Story & Art)",2,"[0, 2, 0]"
Dr. wa Sotto Dakishimeru,7.13,305,6967,21830,579,0,Manga,1,4,Finished,"Sep  26, 2006",['Romance'],[],Shoujo,,"Kawamaru, Shin (Story & Art)",0,"[0, 0, 0]"
Higurashi no Naku Koro ni: Kokoroiyashi-hen,7.13,1741,6968,4116,"5,296",17,Manga,1,7,Finished,"Aug  26, 2008 to Feb  26, 2009","['Comedy', 'Drama', 'Horror', 'Mystery']",['Psychological'],,Comp Ace,"Kagesaki, Yuna (Art), Ryukishi07 (Story)",1,"[1, 0, 0]"
"Oh, Chunja Chunja! High School Bullying",7.13,210,6969,19056,733,2,Manhwa,11,Unknown,Finished,Not available,['Comedy'],[],,,"Hwang, Mi Ri (Story & Art)",0,"[0, 0, 0]"
BaggataWay,7.13,214,6970,16990,880,8,Manga,12,61,Finished,"Sep  30, 2008 to Jun  25, 2015",['Sports'],['Team Sports'],Shounen,Comic Blade,"Kohinata, Iroha (Story & Art)",1,"[1, 0, 0]"
Happy Every Day,7.13,987,6971,11160,"1,612",2,One-shot,Unknown,1,Finished,"Feb  24, 2009",['Romance'],[],Shoujo,The Margaret,"Sakuraba, Yui (Story & Art)",0,"[0, 0, 0]"
Shiina-ke no Hitobito,7.13,803,6972,9297,"2,038",10,Manga,6,25,Finished,"Feb  6, 2009 to Feb  5, 2011","['Action', 'Comedy']",['Samurai'],Shounen,Shounen Magazine (Monthly),Shigahaku (Story & Art),2,"[2, 0, 0]"
Hyakuen!,7.13,354,6973,12424,"1,389",10,Manga,6,44,Finished,"Apr  16, 2009 to Dec  27, 2012","['Comedy', 'Slice of Life', 'Ecchi']",['School'],Seinen,Gangan Online,"Tooyama, Ema (Story & Art)",0,"[0, 0, 0]"
Lonesome Eden,7.13,328,6974,16679,907,5,Manhua,1,6,Finished,2007 to  2008,"['Drama', 'Romance', 'Supernatural']",[],Shoujo,,"Kong yuu, Nan (Story & Art)",0,"[0, 0, 0]"
Countdown 7 Days,7.13,269,6975,14790,"1,086",4,Manga,4,18,Finished,"Jun  15, 2009 to Dec  15, 2010",['Supernatural'],[],Shoujo,Comic Avarus,"Karakara, Kemuri (Story & Art)",0,"[0, 0, 0]"
Yes It's Me,7.13,661,6976,12587,"1,364",3,Manga,1,8,Finished,Sep  2009,"['Boys Love', 'Comedy']",[],,BGM,"Yamashita, Tomoko (Story & Art)",0,"[0, 0, 0]"
Gesshoku Kitan (Total Eclipse of the Eternal Heart),7.13,1373,6977,5957,"3,500",49,Manga,1,6,Finished,"Feb  27, 2015 to Dec  26, 2015","['Boys Love', 'Horror', 'Supernatural']",['Historical'],,Opera,Syundei (Story & Art),7,"[4, 2, 1]"
Gensou Gourmet (Gourmet in Different World.),7.13,779,6978,7402,"2,719",10,Manga,7,42,Finished,"Nov  21, 2016 to May  4, 2020","['Comedy', 'Fantasy', 'Gourmet']",[],,Gangan Online,"Amana, Kouta (Story), Otsuji (Art)",2,"[0, 1, 1]"
Hisakata no Oto,7.13,559,6979,9437,"2,006",13,Manga,2,11,Finished,"Aug  7, 2017 to Jun  7, 2018",['Slice of Life'],[],Seinen,good! Afternoon,"Ishii, Asuka (Story & Art)",1,"[0, 1, 0]"
Bokura no Shikisai (Our Colors),7.13,265,6980,17265,859,4,Manga,3,21,Finished,"Mar  24, 2018 to May  25, 2020",['Drama'],[],,Monthly Action,"Tagame, Gengorou (Story & Art)",3,"[1, 2, 0]"
