Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Kawa ni Sazanami,7.34,135,4323,20170,665,4,Manga,Unknown,Unknown,Publishing,"Feb  15, 2022 to ?","['Boys Love', 'Slice of Life']",[],,Hug pixiv,"Sumiya, Zeniko (Story & Art)",1,"[1, 0, 0]"
Kedamono Arashi: Hug Me Baby! (Beast's Storm: Hug Me Baby!),7.34,461,4324,15076,"1,057",0,Manga,1,5,Finished,"Aug  7, 2019 to Dec  7, 2019","['Boys Love', 'Fantasy', 'Slice of Life']",['Childcare'],,GUSH,"Kuroi, Morry (Story & Art)",0,"[0, 0, 0]"
Back to You,7.34,941,4325,8615,"2,250",30,Manhwa,12,115,Finished,"Jan  3, 2020 to Mar  6, 2022","['Drama', 'Romance', 'Supernatural']",['Time Travel'],,Naver Webtoon,Honey Bee (Story & Art),0,"[0, 0, 0]"
"Kanojo ga Senpai ni NTR-reta node, Senpai no Kanojo wo NTR-masu",7.34,452,4326,9245,"2,053",74,Light Novel,4,Unknown,Finished,"Dec  1, 2021 to Nov  1, 2023","['Comedy', 'Romance']",[],,,"Kagawa, Ichigo (Art), Shinden, Mihiro (Story)",2,"[2, 0, 0]"
"""Dam"" in the Forest",7.34,176,4327,19350,714,14,Manhwa,10,131,Finished,"Dec  23, 2019 to Jun  20, 2022","['Mystery', 'Supernatural']",[],,Naver Webtoon,Da-hong (Story & Art),0,"[0, 0, 0]"
No Game No Life: Dai-2 Shou - Toubu Rengou-hen (No Game No Life Chapter 2: Eastern Union Arc),7.34,120,4328,15202,"1,045",4,Manga,Unknown,Unknown,Publishing,"Nov  27, 2021 to ?","['Comedy', 'Fantasy', 'Ecchi']","['Isekai', 'Strategy Game']",Seinen,Comic Alive,"Kamiya, Yuu (Story), Naitou, Ryuu (Art)",0,"[0, 0, 0]"
Make Heroine wo Katasetai!!,7.34,524,4329,16156,952,3,One-shot,Unknown,1,Finished,"Jul  27, 2020","['Comedy', 'Romance']",[],Shounen,Jump GIGA,"Ashigaki, Tei (Art), Nakayama, Michiru (Story)",0,"[0, 0, 0]"
Silent Witch: Chinmoku no Majo no Kakushigoto (Secrets of the Silent Witch),7.34,146,4330,15096,"1,054",6,Manga,Unknown,Unknown,Publishing,"Jul  5, 2021 to ?",['Fantasy'],['School'],Shoujo,B's-LOG Comic,"Isora, Matsuri (Story), Tana, Tobi (Art)",0,"[0, 0, 0]"
The Villainess Is Retiring,7.34,758,4331,6203,"3,343",7,Manhwa,Unknown,Unknown,Publishing,"Feb  25, 2021 to ?","['Fantasy', 'Romance']","['Isekai', 'Villainess']",,KakaoPage,"Kim, Daham (Story), Bebe (Art)",1,"[1, 0, 0]"
The Esper's Game,7.34,1914,4332,3099,"7,032",29,Manhwa,Unknown,Unknown,Publishing,"Jun  6, 2022 to ?",['Action'],"['Super Power', 'Video Game']",,Naver Webtoon,"Niccolo (Story), Plan A (Art)",3,"[2, 1, 0]"
"Forget My Husband, I'll Go Make Money",7.34,674,4333,6835,"3,003",9,Manhwa,Unknown,Unknown,Publishing,"Aug  11, 2022 to ?","['Fantasy', 'Romance']",[],,KakaoPage,"Ju, Haeon (Story), Molko (Art)",0,"[0, 0, 0]"
Finding Camellia,7.34,766,4334,6900,"2,971",30,Manhwa,Unknown,Unknown,Publishing,"Aug  26, 2021 to ?","['Fantasy', 'Romance']",['Crossdressing'],,,"Jin, Soye (Story), Surreuk Comics (Art)",1,"[1, 0, 0]"
Tabun Korekara Ai no Hibi (Love Is Probably Around the Corner),7.34,151,4335,29920,308,0,Manga,2,9,Finished,"Jul  22, 2020 to Jan  25, 2022",['Boys Love'],['Adult Cast'],,,"Kiuchi, Tatsuya (Story & Art)",0,"[0, 0, 0]"
Enishi Majiwaru Haguremono,7.34,343,4336,20485,648,5,Manga,1,7,Finished,"Dec  14, 2021 to May  13, 2022","['Boys Love', 'Supernatural']",[],,Dear+,"Tobi, Washio (Story & Art)",0,"[0, 0, 0]"
Shuumatsu no Walküre Kitan: Jack the Ripper no Jikenbo (Record of Ragnarok: Jack the Ripper Case Files),7.34,533,4337,10235,"1,807",19,Manga,Unknown,Unknown,Publishing,"Oct  25, 2022 to ?",['Action'],['Historical'],Seinen,Comic Zenon,"Fukui, Takumi (Story), Umemura, Shinya (Story), Iizuka, Keita (Art)",2,"[1, 0, 1]"
Kedamono Arashi: Love Me Baby!,7.34,159,4338,23643,500,1,Manga,1,6,Finished,"Oct  6, 2022 to Feb  7, 2023","['Boys Love', 'Fantasy', 'Slice of Life']",[],,GUSH,"Kuroi, Morry (Story & Art)",0,"[0, 0, 0]"
Torima Minshuku Yadori-teki na!,7.34,899,4339,4525,"4,746",37,Manga,Unknown,Unknown,Publishing,"Sep  6, 2023 to ?",[],['Love Status Quo'],Seinen,Grand Jump,"Andou, Yuu (Story & Art)",0,"[0, 0, 0]"
Tayutau Kemuri wa Tsukamenai,7.34,378,4340,10347,"1,784",14,Manga,Unknown,Unknown,Publishing,"Aug  23, 2023 to ?",['Romance'],['Adult Cast'],,Comic Howl,"majoccoid (Art), Shimesaba (Story)",0,"[0, 0, 0]"
Sensei Kunshu,7.34,2451,4341,2373,"8,968",97,Manga,13,57,Finished,"Jul  13, 2013 to Jul  13, 2017",['Romance'],['School'],Shoujo,Bessatsu Margaret,"Koda, Momoko (Story & Art)",5,"[4, 1, 0]"
Risou no Himo Seikatsu (The Ideal Sponger Life),7.34,585,4342,8283,"2,370",36,Light Novel,Unknown,Unknown,Publishing,"Sep  28, 2012 to ?","['Drama', 'Fantasy', 'Romance']",['Isekai'],,,"Ayakura, Juu (Art), Watanabe, Tsunehiko (Story)",4,"[3, 1, 0]"
Strange Dragon,7.34,2735,4343,3397,"6,395",44,Manga,3,14,Finished,"Sep  24, 2013 to Feb  24, 2015",['Fantasy'],['Historical'],Shoujo,LaLa,"Ishihara, Keiko (Story & Art)",3,"[3, 0, 0]"
Area 51,7.34,432,4344,8607,"2,253",25,Manga,15,72,Finished,"Jan  21, 2011 to Jul  21, 2017","['Action', 'Sci-Fi', 'Supernatural']",[],Seinen,Comic@Bunch,"Hisa, Masato (Story & Art)",1,"[1, 0, 0]"
Toaru Ossan no VRMMO Katsudouki (A Playthrough of a Certain Dude's VRMMO Life),7.34,3895,4345,1721,"12,177",68,Manga,Unknown,Unknown,Publishing,"Jun  27, 2014 to ?","['Action', 'Adventure', 'Comedy', 'Fantasy']",['Video Game'],,AlphaPolis,"Rikudou, Shuusai (Art), Shiina, Howahowa (Story)",1,"[0, 1, 0]"
Hibi Chouchou x Hirunaka no Ryuusei,7.34,3678,4346,2819,"7,737",20,Manga,1,2,Finished,"May  2, 2014","['Comedy', 'Romance', 'Slice of Life']",['School'],Shoujo,Margaret,"Yamamori, Mika (Story & Art), Morishita, Suu (Story & Art)",1,"[1, 0, 0]"
Kara no Kyoukai: Shuumatsu Rokuon/The Garden of Oblivion,7.34,338,4347,12692,"1,350",9,Light Novel,1,5,Finished,"Sep  28, 2013","['Fantasy', 'Horror', 'Mystery', 'Supernatural']",[],,,"Nasu, Kinoko (Story), Takeuchi, Takashi (Art)",0,"[0, 0, 0]"
Mahou Shoujo Madoka★Magica: Homura Revenge! (Puella Magi Madoka★Magica: Homura's Revenge),7.34,1339,4348,5618,"3,734",37,Manga,2,9,Finished,"Jun  8, 2012 to Oct  10, 2013",['Fantasy'],['Mahou Shoujo'],,Manga Time Kirara☆Magica,"Masugitsune/Kawazu-ku (Story & Art), Magica Quartet (Story)",2,"[2, 0, 0]"
Monogatari Series Heroine Hon,7.34,481,4349,10159,"1,823",11,Light Novel,Unknown,7,Finished,"Oct  29, 2013 to Dec  23, 2015","['Drama', 'Fantasy', 'Mystery', 'Supernatural']",[],,,"NISIO, ISIN (Story)",0,"[0, 0, 0]"
Gravitation EX,7.34,1505,4350,5858,"3,573",56,Manga,2,25,Finished,2005 to  2011,"['Boys Love', 'Comedy', 'Drama', 'Romance']",[],,Comic Spica,"Murakami, Maki (Story & Art)",2,"[1, 1, 0]"
Missile Happy!,7.34,1182,4351,7668,"2,595",34,Manga,5,20,Finished,2000 to ?,['Romance'],[],Shoujo,Hana to Yume,"Kiritani, Miki (Story & Art)",5,"[3, 0, 2]"
Mugen Spiral,7.34,3281,4352,2879,"7,550",75,Manga,2,12,Finished,"Jan  20, 2004 to Oct  26, 2004","['Comedy', 'Fantasy', 'Romance', 'Supernatural']",['Mythology'],Shoujo,Hana to Yume,"Kusanagi, Mizuho (Story & Art)",6,"[3, 2, 1]"
Mahoutsukai ni Taisetsu na Koto: Taiyou to Kaze no Sakamichi (Someday's Dreamers: Spellbound),7.34,508,4353,12552,"1,370",17,Manga,5,25,Finished,"Dec  9, 2003 to Feb  9, 2006","['Drama', 'Fantasy', 'Supernatural']",['Iyashikei'],Shounen,Dragon Age,"Yamada, Norie (Story), Yoshizuki, Kumichi (Art)",1,"[0, 1, 0]"
Suppli,7.34,708,4354,6398,"3,226",53,Manga,10,57,Finished,"Oct  8, 2003 to Nov  7, 2009","['Romance', 'Slice of Life']",[],Josei,Feel Young,"Okazaki, Mari (Story & Art)",1,"[1, 0, 0]"
Gorgeous Carat,7.34,854,4355,10288,"1,795",34,Manga,4,21,Finished,"Oct  25, 1999 to Sep  25, 2002","['Adventure', 'Boys Love']",['Historical'],,Eyes,"Higuri, You (Story & Art)",1,"[1, 0, 0]"
Itoshi no Kana (My Lovely Ghost Kana),7.34,6327,4356,1451,"14,212",160,Manga,3,24,Finished,"Jan  14, 2005 to Jun  13, 2009","['Comedy', 'Romance', 'Supernatural', 'Ecchi']",[],Seinen,Doki~!,"Tanaka, Yutaka (Story & Art)",11,"[9, 2, 0]"
Akkan Baby,7.34,5463,4357,2360,"9,014",92,Manga,3,12,Finished,May  2001 to Feb  2002,"['Comedy', 'Drama', 'Romance']",['School'],Shoujo,Bessatsu Friend,"Miyauchi, Saya (Story & Art)",9,"[9, 0, 0]"
Arms (Project ARMS),7.34,1008,4358,5922,"3,526",59,Manga,22,241,Finished,1997 to  2002,"['Action', 'Award Winning', 'Drama', 'Sci-Fi']",['Super Power'],Shounen,Shounen Sunday,"Nanatsuki, Kyoichi (Story), Minagawa, Ryouji (Art)",2,"[2, 0, 0]"
Global Garden,7.34,921,4359,9385,"2,020",20,Manga,8,40,Finished,2001 to  2005,"['Drama', 'Sci-Fi']",[],Shoujo,Hana to Yume,"Hiwatari, Saki (Story & Art)",0,"[0, 0, 0]"
Mirai Nikki: Mosaic,7.34,9266,4360,1112,"17,738",90,Manga,1,5,Finished,"Nov  26, 2008","['Action', 'Romance', 'Supernatural']","['High Stakes Game', 'Psychological', 'School', 'Survival']",Shounen,Ace Assault,"Esuno, Sakae (Story & Art)",2,"[2, 0, 0]"
Kamisama no Iutoori,7.34,3412,4361,3265,"6,673",49,Manga,2,9,Finished,2002 to  2003,"['Drama', 'Romance', 'Supernatural']",[],Shoujo,Bessatsu Margaret,"Mimori, Ao (Story & Art)",3,"[2, 1, 0]"
Legend of Nereid,7.34,1475,4362,6124,"3,396",24,Manhwa,15,90,Finished,2003 to ?,"['Comedy', 'Fantasy', 'Romance']",['Historical'],Shoujo,,"Hwang, Mi Ri (Story & Art)",3,"[3, 0, 0]"
Ai wo Utau yori Ore ni Oborero! (Ai Ore! Love Me!),7.34,4498,4363,2181,"9,629",129,Manga,5,29,Finished,2006 to  2009,"['Comedy', 'Drama']","['Crossdressing', 'School']",Shoujo,Sho-Comi,"Shinjou, Mayu (Story & Art)",5,"[4, 1, 0]"
"Chou yo Hana yo (Butterflies, Flowers)",7.34,3095,4364,3105,"7,018",57,Manga,8,40,Finished,2005 to  2009,"['Comedy', 'Romance']",[],Josei,Petit Comic,"Yoshihara, Yuki (Story & Art)",5,"[3, 1, 1]"
Shin☆Daa! Daa! Daa!,7.34,1220,4365,9005,"2,127",22,Manga,2,10,Finished,May  2002 to Feb  2003,"['Comedy', 'Sci-Fi']",[],Shoujo,Nakayoshi,"Kawamura, Mika (Story & Art)",0,"[0, 0, 0]"
Sekai wa Happy de Dekiteru,7.34,1160,4366,8186,"2,405",6,Manga,2,8,Finished,"Dec  24, 2003 to Apr  22, 2005",['Romance'],[],Shoujo,Deluxe Betsucomi,"Usami, Maki (Story & Art)",3,"[2, 1, 0]"
Full House,7.34,631,4367,8875,"2,170",15,Manhwa,16,122,Finished,2002 to  2007,"['Comedy', 'Romance']",[],Josei,,"Won, Soo-yeon (Story & Art)",3,"[2, 0, 1]"
Akaku Saku Koe,7.34,1699,4368,5287,"4,012",17,Manga,3,14,Finished,"Dec  24, 1998 to Dec  9, 2000","['Drama', 'Romance']",[],Shoujo,LaLa,"Midorikawa, Yuki (Story & Art)",4,"[4, 0, 0]"
Naked,7.34,365,4369,18016,802,3,Manga,1,3,Finished,"2002 to Mar  13, 2003",[],[],Shoujo,Bessatsu Friend,"Miyauchi, Saya (Story & Art)",0,"[0, 0, 0]"
Inugami,7.34,998,4370,6093,"3,417",29,Manga,14,72,Finished,"Jul  25, 1996 to Aug  24, 2002","['Action', 'Adventure', 'Horror', 'Sci-Fi']",[],Seinen,Afternoon,"Hokazono, Masaya (Story & Art)",2,"[2, 0, 0]"
Front Mission: Dog Life & Dog Style,7.34,672,4371,7535,"2,656",28,Manga,10,86,Finished,"Mar  2, 2007 to Oct  5, 2012","['Action', 'Adventure', 'Sci-Fi']","['Mecha', 'Military']",Seinen,Young Gangan,"Ootagaki, Yasuo (Story)",5,"[2, 2, 1]"
Yasuko to Kenji (Yasuko and Kenji),7.34,320,4372,14627,"1,104",1,Manga,6,Unknown,Finished,2005 to ?,"['Comedy', 'Romance']","['Delinquents', 'School']",Shoujo,Bessatsu Margaret,Aruko (Story & Art),0,"[0, 0, 0]"
Boku to Issho,7.34,926,4373,6935,"2,951",62,Manga,4,49,Finished,"Aug  4, 1997 to Oct  5, 1999",['Comedy'],[],Seinen,Young Magazine (Weekly),"Furuya, Minoru (Story & Art)",3,"[3, 0, 0]"
Hoshi-iro no Okurimono,7.34,2301,4374,4492,"4,791",15,Manga,1,3,Finished,"Apr  24, 2007 to Feb  23, 2008","['Drama', 'Romance']","['Harem', 'School']",Shoujo,Cheese!,"Touma, Rei (Story & Art)",1,"[0, 1, 0]"
Love Less,7.34,575,4375,12784,"1,337",47,Manga,2,Unknown,Finished,2001 to  2002,['Comedy'],['School'],Shoujo,Betsucomi,"Arai, Rie (Story & Art)",0,"[0, 0, 0]"
Sakura Zensen (A Memory of Lovely Days),7.34,226,4376,19097,730,16,Manga,6,Unknown,Finished,Jan  2006 to Dec  2007,['Romance'],['School'],Shoujo,ChuChu,"Oobayashi, Miyuki (Story & Art)",3,"[3, 0, 0]"
Seton,7.34,150,4377,21729,584,4,Manga,4,60,Finished,2005 to ?,['Adventure'],['Historical'],Seinen,,"Taniguchi, Jiro (Art)",0,"[0, 0, 0]"
Hekikai no  (AiON),7.34,3202,4378,2674,"8,072",112,Manga,11,44,Finished,"Jul  9, 2008 to Jul  9, 2012","['Fantasy', 'Mystery', 'Romance']","['Mythology', 'School']",Shounen,Dragon Age,"Kagesaki, Yuna (Story & Art)",3,"[2, 1, 0]"
.hack//GU (.hack//G.U.),7.34,568,4379,9984,"1,857",36,Light Novel,4,23,Finished,"Apr  1, 2007 to Apr  1, 2008","['Fantasy', 'Sci-Fi']",['Video Game'],,,"Hamazaki, Tatsuya (Story), Morita, Yuzuka (Art)",0,"[0, 0, 0]"
Gunnm Gaiden (Battle Angel Alita: Holy Night and Other Stories),7.34,2102,4380,4070,"5,350",30,Manga,1,7,Finished,1997 to  2006,['Action'],[],Seinen,Ultra Jump,"Kishiro, Yukito (Story & Art)",0,"[0, 0, 0]"
Sabu to Ichi Torimono Hikae,7.34,265,4381,11828,"1,482",21,Manga,17,83,Finished,1966 to Mar  1972,"['Action', 'Award Winning', 'Drama']","['Historical', 'Samurai']",Shounen,Shounen Sunday,"Ishinomori, Shoutarou (Story & Art)",1,"[1, 0, 0]"
Undercurrent,7.34,2342,4382,3499,"6,235",74,Manga,1,11,Finished,"Aug  25, 2004 to Aug  25, 2005",['Slice of Life'],[],Seinen,Afternoon,"Toyoda, Tetsuya (Story & Art)",6,"[4, 1, 1]"
Helen ESP,7.34,1457,4383,5932,"3,519",24,Manga,2,18,Finished,"May  24, 2007 to Jun  24, 2010",['Supernatural'],[],Shounen,Shounen Champion (Weekly),"Kigitsu, Katsuhisa (Story & Art)",4,"[3, 0, 1]"
Kataomoi no Mukougawa,7.34,1301,4384,7562,"2,641",2,Manga,1,5,Finished,2007 to  2009,"['Comedy', 'Romance']",['School'],Shoujo,Betsucomi,"Yoshinaga, Yuu (Story & Art)",0,"[0, 0, 0]"
Clover no Kuni no Alice: Bloody Twins (Alice in the Country of Clover: Bloody Twins),7.34,981,4385,7329,"2,748",22,Manga,1,11,Finished,"Sep  5, 2009",['Fantasy'],[],Shoujo,,"Fujimaru, Mamenosuke (Story & Art), QuinRose (Story)",1,"[0, 0, 1]"
Kaze no Sylphid,7.34,270,4386,20511,647,8,Manga,23,203,Finished,"Sep  13, 1989 to Nov  10, 1993","['Drama', 'Sports']",[],Shounen,Shounen Magazine (Weekly),"Motoshima, Yukihisa (Story & Art)",1,"[1, 0, 0]"
Nurarihyon no Mago,7.34,1983,4387,5687,"3,686",18,One-shot,Unknown,1,Finished,2006,"['Action', 'Adventure']",['Historical'],Shounen,Akamaru Jump,"Shiibashi, Hiroshi (Story & Art)",1,"[1, 0, 0]"
Akazukin no Ookami Deshi (Red Riding Hood's Wolf Apprentice),7.34,407,4388,10096,"1,837",10,Manga,3,15,Finished,"Sep  8, 2017 to Dec  7, 2018",['Supernatural'],[],Shounen,Bessatsu Shounen Magazine,"Mogi, Sayaka (Story & Art)",1,"[1, 0, 0]"
Kamisama Hajimemashita: Sonogo no Futari,7.34,230,4389,18448,771,8,One-shot,Unknown,1,Finished,"Dec  20, 2016",['Romance'],[],,,"Suzuki, Julietta (Story & Art)",0,"[0, 0, 0]"
"Isho, Koukai. (Suicide Notes Laid on the Table)",7.34,408,4390,10669,"1,711",21,Manga,9,51,Finished,"Sep  22, 2017 to Jan  21, 2022",['Mystery'],['School'],Shounen,Gangan Joker,"Minami, Toutarou (Story & Art)",3,"[3, 0, 0]"
"Sentouin, Hakenshimasu! (Combatants Will Be Dispatched!)",7.34,3360,4391,1593,"13,167",78,Manga,12,69,Finished,"Mar  27, 2018 to Mar  27, 2024","['Action', 'Comedy', 'Fantasy']",['Isekai'],Seinen,Comic Alive,"Kiasa, Masaaki (Art), Akatsuki, Natsume (Story)",3,"[3, 0, 0]"
Ore no Shibou Flag ga Todomaru Tokoro wo Shiranai,7.34,145,4392,25906,420,38,Light Novel,4,98,On Hiatus,"Aug  6, 2015 to Mar  4, 2017","['Action', 'Adventure', 'Fantasy']",['Isekai'],,,"Izumi (Story), Atiki (Art)",0,"[0, 0, 0]"
Achira Kochira Bokura (Here and There and Us),7.34,187,4393,21035,619,10,Manga,3,27,Finished,"Mar  6, 2015 to Sep  7, 2018",['Slice of Life'],['School'],Seinen,HiBaNa,Thanat (Story & Art),2,"[2, 0, 0]"
Goblin Slayer: Brand New Day,7.34,4293,4394,2118,"9,854",30,Manga,2,12,Finished,"May  25, 2018 to May  25, 2019","['Action', 'Drama', 'Fantasy']",[],Seinen,Big Gangan,"Ikeno, Masahiro (Art), Kagyuu, Kumo (Story)",3,"[1, 1, 1]"
Sekai no Owari ni Shiba Inu to (Doomsday with My Dog),7.34,696,4395,5141,"4,126",43,Manga,Unknown,Unknown,Publishing,"Mar  28, 2018 to ?","['Adventure', 'Comedy']",[],,ComicWalker,"Ishihara, Yuu (Story & Art)",1,"[1, 0, 0]"
"Nihon e Youkoso Elf-san. (Welcome to Japan, Ms. Elf!)",7.34,2866,4396,1961,"10,688",56,Manga,Unknown,Unknown,Publishing,"Dec  21, 2018 to ?",['Comedy'],[],,Comic Fire,"Makishima, Suzuki (Story), Aono, Sumio (Art)",3,"[1, 1, 1]"
Kodomo no Kamisama,7.34,1240,4397,9328,"2,032",7,One-shot,Unknown,1,Finished,"Sep  20, 2015","['Drama', 'Romance', 'Supernatural']",[],Shounen,Shounen Sunday,"Misu, Shinya (Story & Art)",1,"[1, 0, 0]"
Bishounen Series (Pretty Boy Detective Club),7.34,193,4398,11419,"1,562",33,Novel,12,Unknown,Finished,"Oct  20, 2015 to May  14, 2021",['Mystery'],"['School', 'Visual Arts']",,,"NISIO, ISIN (Story), Kinako (Art)",0,"[0, 0, 0]"
Sword Art Online: Progressive - Kuraki Yuuyami no Scherzo (Sword Art Online Progressive Scherzo of Deep Night),7.34,407,4399,11813,"1,486",6,Manga,3,20,Finished,"Jan  30, 2020 to Nov  30, 2021","['Action', 'Fantasy', 'Romance']",['Video Game'],,Dengeki G's Comic,"Kawahara, Reki (Story), Puyocha (Art)",0,"[0, 0, 0]"
"Ima, Koi wo Shiteimasu. (Ima Koi: Now I'm in Love)",7.34,1899,4400,2910,"7,460",88,Manga,9,37,Finished,"Dec  13, 2019 to Jan  13, 2023",['Romance'],['School'],Shoujo,Bessatsu Margaret,"Hatta, Ayuko (Story & Art)",6,"[5, 0, 1]"
Kijima-san to Yamada-san (Kijima-san & Yamada-san),7.34,1450,4401,4373,"4,964",21,Manga,6,Unknown,Finished,"Feb  22, 2019 to Sep  21, 2021",['Romance'],[],,,Hoshimi SK (Story & Art),2,"[1, 0, 1]"
Mahoutsukai no Yome Shihen.108: Majutsushi no Ao (The Ancient Magus' Bride: Wizard's Blue),7.34,214,4402,13520,"1,236",14,Manga,10,50,Finished,"Apr  12, 2019 to Mar  25, 2024",['Fantasy'],[],,MAGCOMI,"Sanda, Makoto (Story), Tsukumo, Isuo (Art)",1,"[1, 0, 0]"
The Knight and Her Emperor,7.34,1472,4403,4935,"4,317",42,Manhwa,Unknown,197,Finished,"Jan  26, 2019 to Sep  8, 2023","['Drama', 'Fantasy', 'Romance']",[],,KakaoPage,"Gyeoul (Art), Heyum (Art), An-gyeong Wonsung-i (Story)",3,"[3, 0, 0]"
Jazz for Two,7.34,520,4404,12651,"1,356",14,Manhwa,Unknown,74,Finished,"Oct  27, 2017 to Jun  21, 2019","['Boys Love', 'Drama']","['Music', 'School']",,Lezhin Comics Webtoon,Clarju (Story & Art),1,"[1, 0, 0]"
#DRCL Midnight Children,7.34,1460,4405,1966,"10,652",79,Manga,Unknown,Unknown,Publishing,"Dec  2, 2020 to ?","['Horror', 'Supernatural']","['Historical', 'Vampire']",Seinen,Grand Jump,"Sakamoto, Shinichi (Story & Art)",9,"[6, 1, 2]"
Hell Is Other People,7.34,628,4406,12392,"1,395",26,Manhwa,3,42,Finished,"Mar  10, 2018 to Jan  9, 2019",['Horror'],['Psychological'],,Naver Webtoon,"Kim, Yong-ki (Story & Art)",1,"[1, 0, 0]"
Leviathan,7.34,939,4407,8924,"2,155",20,Doujinshi,1,Unknown,Finished,"Aug  25, 2019","['Sci-Fi', 'Suspense']","['Space', 'Survival']",,,"Hiramatsu, Kannosuke (Story & Art)",4,"[1, 3, 0]"
Nomura Nao to Kyougoku Hina wa,7.34,406,4408,20058,672,1,One-shot,Unknown,1,Finished,"Dec  1, 2019",['Girls Love'],['School'],,Magazine pocket,Chariot (Story & Art),0,"[0, 0, 0]"
Sora yori mo Tooi Basho,7.33,1176,4409,5377,"3,943",28,Manga,3,17,Finished,"Dec  27, 2017 to Feb  27, 2019",['Adventure'],[],Seinen,Comic Alive,"Yoimachi, Meme (Art)",1,"[1, 0, 0]"
Sanju Mariko,7.33,142,4410,16715,903,5,Manga,16,84,Finished,"Jun  1, 2016 to Jun  1, 2021","['Award Winning', 'Slice of Life']",[],Josei,Be-Love,"Ozawa, Yuki (Story & Art)",0,"[0, 0, 0]"
Cotton Candy,7.33,479,4411,14066,"1,170",8,Manga,1,10,Finished,"2012 to Aug  20, 2017",['Girls Love'],[],,,"Hamano, Ringo (Story & Art)",1,"[1, 0, 0]"
K-On! Shuffle,7.33,828,4412,5369,"3,949",61,Manga,Unknown,Unknown,Publishing,"Jul  9, 2018 to ?","['Comedy', 'Slice of Life']","['CGDCT', 'Music', 'School']",,Manga Time Kirara,Kakifly (Story & Art),1,"[0, 1, 0]"
Isso Koe ga Nakattara,7.33,1038,4413,8637,"2,244",16,Manga,1,7,Finished,"Jul  7, 2017 to Dec  7, 2017","['Boys Love', 'Drama']",[],,Magazine Be x Boy,"Saruwaka, Chimi (Story & Art)",1,"[1, 0, 0]"
Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta (My Daughter Left the Nest and Returned an S-Rank Adventurer),7.33,376,4414,10423,"1,766",21,Light Novel,11,175,Finished,"Feb  15, 2018 to Nov  16, 2021","['Action', 'Adventure', 'Fantasy']",[],,,"toi8 (Art), Mojikakiya (Story)",0,"[0, 0, 0]"
Lion Hearts,7.33,121,4415,23448,507,7,Manga,1,10,Finished,"Oct  31, 2018 to Feb  17, 2023",['Boys Love'],[],,Canna Comics,"Mita, Ori (Story & Art)",0,"[0, 0, 0]"
Slow Loop,7.33,252,4416,11312,"1,581",22,Manga,Unknown,Unknown,Publishing,"Apr  24, 2018 to ?",['Slice of Life'],"['CGDCT', 'Iyashikei']",,Manga Time Kirara Forward,"Uchino, Maiko (Story & Art)",1,"[1, 0, 0]"
Touhou Chireikiden: Hansoku Tantei Satori,7.33,505,4417,11256,"1,592",26,Manga,Unknown,Unknown,Publishing,"Oct  28, 2019 to ?","['Fantasy', 'Mystery']",[],,Touhou Gairai Ihen (Web),"ZUN (Story), Ginmokusei (Art), Akimaki, Yuu (Art)",2,"[2, 0, 0]"
Maydare Tensei Monogatari: Kono Sekai de Ichiban Warui Majo (Tales of Reincarnation in Maydare: This World's Worst Witch),7.33,763,4418,6845,"2,994",37,Manga,Unknown,Unknown,Publishing,"Jan  18, 2020 to ?","['Fantasy', 'Romance']",['Reincarnation'],Shounen,GFantasy,"Natsunishi, Nana (Art), Yuuma, Midori (Story)",2,"[2, 0, 0]"
Housekishou Richard-shi no Nazo Kantei (The Case Files of Jeweler Richard),7.33,154,4419,13239,"1,275",25,Manga,Unknown,Unknown,Publishing,"Nov  28, 2019 to ?","['Drama', 'Mystery']","['Adult Cast', 'Workplace']",Josei,Comic ZERO-SUM,"Tsujimura, Nanako (Story), Akatsuki, Mika (Art)",1,"[1, 0, 0]"
Re:IF kara Hajimeru Isekai Seikatsu,7.33,142,4420,26859,390,19,Light Novel,1,9,Finished,May  2017,"['Fantasy', 'Romance']",['Isekai'],,,"Nagatsuki, Tappei (Story), Ootsuka, Shinichirou (Art)",0,"[0, 0, 0]"
Shoujo Manga Shujinkou x Rival-san,7.33,2222,4421,3849,"5,641",59,Manga,4,47,Finished,"Apr  22, 2020 to Aug  20, 2021","['Comedy', 'Girls Love']",['School'],Shounen,Gangan Joker,Kuu (Story & Art),2,"[1, 1, 0]"
Futari wa Daitai Konna Kanji (The Two of Them Are Pretty Much Like This),7.33,998,4422,7140,"2,831",20,Manga,4,104,Finished,"Jan  3, 2020 to Feb  25, 2022","['Girls Love', 'Slice of Life']",['Workplace'],,Comic Boost,"Ikeda, Takashi (Story & Art)",1,"[1, 0, 0]"
Jiisan Baasan Wakagaeru,7.33,3335,4423,1837,"11,494",62,Manga,8,209,Finished,"Jun  22, 2020 to Jun  21, 2024","['Comedy', 'Romance', 'Supernatural']",[],,,"Araido, Kagiri (Story & Art)",2,"[1, 1, 0]"
