Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Scarlet Cross,6.89,164,10491,17420,846,4,Manhua,Unknown,Unknown,Publishing,"Apr  25, 2012 to ?","['Romance', 'Supernatural']",[],Shoujo,Mon Mon,"San, Yue Tu (Story & Art)",0,"[0, 0, 0]"
Eternal Moment,6.88,282,10692,19252,721,3,Manhua,1,5,Finished,Feb  2011,"['Romance', 'Slice of Life']",[],Josei,,"Xia, Da (Story & Art)",1,"[1, 0, 0]"
Shadow of Visions,6.88,237,10763,19138,729,1,Manhua,5,12,Finished,Not available,"['Drama', 'Fantasy']",['Historical'],Shoujo,,"Jun, Xiao (Story & Art)",0,"[0, 0, 0]"
Dong Meng,6.86,145,10948,26530,400,0,Manhua,Unknown,10,Finished,2007 to  2008,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",['Mahou Shoujo'],,,None,0,"[0, 0, 0]"
Audience with Her Majesty the Queen,6.86,116,11014,25268,441,10,Manhua,Unknown,Unknown,Publishing,"Sep  16, 2009 to ?",['Comedy'],['School'],,u17,ZCloud (Story & Art),1,"[1, 0, 0]"
Shanliang de Adai,6.86,108,11020,24151,481,0,Manhua,Unknown,Unknown,Publishing,Oct  2012 to ?,"['Action', 'Adventure', 'Fantasy']",[],,Shenman,"Tang Jia San Shao (Story), Han, Chao (Art), Fat Shou (Art)",0,"[0, 0, 0]"
Candy,6.84,206,11305,23866,492,3,Manhua,2,10,Finished,Not available,"['Comedy', 'Romance']",[],Shoujo,,"Lin, Qing Hui (Story)",0,"[0, 0, 0]"
F.O.X,6.84,231,11312,20662,639,2,Manhua,5,40,Finished,"Aug  9, 2002 to Jan  25, 2005","['Fantasy', 'Romance']",[],Shoujo,Comic Fans,"A-Bao (Story), Neko Kreuz (Art)",0,"[0, 0, 0]"
Oldman,6.83,1519,11445,5722,"3,665",19,Manhua,4,22,Finished,2013 to  2014,['Fantasy'],['Historical'],Seinen,Dragon Youth,"Chang, Sheng (Story & Art)",2,"[1, 1, 0]"
Chicken Cutlet Princess,6.83,435,11526,15009,"1,065",3,Manhua,2,16,Finished,2008,"['Comedy', 'Romance']",[],Shoujo,,"Lin, Min Xuan (Story & Art)",0,"[0, 0, 0]"
Painting Warriors,6.83,575,11530,13040,"1,302",1,Manhua,3,26,Finished,Oct  2009 to ?,"['Action', 'Adventure', 'Fantasy']",['Historical'],Seinen,,"Suen, Wai Kwan (Story & Art)",0,"[0, 0, 0]"
Xing Gui Shi Tian Kong De Dao Lu,6.81,190,11797,18462,771,3,Manhua,9,56,Finished,"Dec  2007 to Jun  5, 2014","['Adventure', 'Fantasy']",['Historical'],Shoujo,,"Chry (Art), Feng Xi, Shen Lei (Story)",0,"[0, 0, 0]"
Bu Sha,6.79,142,12007,20486,649,3,Manhua,Unknown,Unknown,Publishing,2013 to ?,"['Action', 'Adventure', 'Comedy']",[],Shoujo,,"Yu, Wo (Story), A-wei (Art)",0,"[0, 0, 0]"
Digimon Frontier,6.78,350,12242,14220,"1,154",9,Manhua,3,21,Finished,Not available,"['Action', 'Adventure', 'Fantasy']",[],Shounen,,"Yu, Yuen Wong (Art)",0,"[0, 0, 0]"
Claire de Lune,6.78,201,12247,24497,468,2,Manhua,2,12,Finished,Not available,"['Drama', 'Romance']",['Music'],,,"Shen, Fanny (Story & Art)",0,"[0, 0, 0]"
Li Ren Man,6.78,124,12291,31355,276,3,Manhua,3,16,Finished,2004 to  2005,"['Comedy', 'Romance']",['Historical'],Shoujo,,"You, Gui Xiu (Story & Art)",0,"[0, 0, 0]"
Binghuo Mochu,6.76,222,12458,15878,978,4,Manhua,Unknown,Unknown,Publishing,"Apr  10, 2014 to ?","['Action', 'Adventure', 'Fantasy']",[],,Shenman,"Tang Jia San Shao (Story), Mi, Er (Art), Kuang, Sanlin (Art), MC Yu (Art)",0,"[0, 0, 0]"
"Good Luck, Demon King!",6.76,280,12512,12215,"1,421",5,Manhua,39,Unknown,Finished,2009 to  2017,"['Action', 'Comedy', 'Fantasy']",[],,Samanhua,Team GuJiu (Story & Art),1,"[1, 0, 0]"
Fantastic Tales,6.75,148,12606,25136,445,0,Manhua,5,18,Finished,2004 to ?,['Fantasy'],['Martial Arts'],Shoujo,,"Yi, Huan (Story & Art)",0,"[0, 0, 0]"
Butterfly Read Book,6.75,209,12633,21541,595,0,Manhua,1,5,Finished,2007,"['Comedy', 'Fantasy', 'Romance']",['Historical'],Shoujo,,"Lin, Min Xuan (Story & Art)",0,"[0, 0, 0]"
Yingxiong Zai Lin (Hero Return),6.75,553,12690,8071,"2,444",22,Manhua,Unknown,Unknown,Publishing,"Jan  10, 2017 to ?","['Action', 'Fantasy', 'Sci-Fi']",['Super Power'],,,"Wuliao Kan Kan Tian (Story), Hailuo (Art)",2,"[1, 0, 1]"
Fated to Love You,6.74,667,12830,11925,"1,466",4,Manhua,3,14,Finished,2008 to ?,"['Comedy', 'Drama', 'Romance']",[],Shoujo,,None,2,"[0, 1, 1]"
Divine Melody Sequel,6.74,150,12843,25973,418,1,Manhua,2,8,Finished,"Oct  26, 2009 to Mar  11, 2010","['Adventure', 'Drama', 'Fantasy']","['Historical', 'Magical Sex Shift']",Shoujo,Star☆Girls,"Yi, Huan (Story & Art)",0,"[0, 0, 0]"
Remember,6.73,238,13026,19729,691,2,Manhua,1,2,Finished,2004,"['Drama', 'Romance', 'Slice of Life']",['Psychological'],,,Benjamin (Story & Art),0,"[0, 0, 0]"
Princess Diana,6.72,150,13138,27823,362,0,Manhua,3,24,Finished,Not available,[],[],Shoujo,,"Kao, Yung (Story & Art)",2,"[1, 0, 1]"
The Legend of Genghis,6.72,245,13175,23890,491,0,Manhua,1,1,Finished,"Nov  23, 2012","['Action', 'Adventure', 'Mystery']",['Martial Arts'],Shounen,,"Wan, Yat Leung (Art)",0,"[0, 0, 0]"
Tang Yin Zai Yi Jie (Don's Adventure in Another World),6.72,522,13190,10184,"1,820",9,Manhua,Unknown,Unknown,Publishing,2015 to ?,"['Action', 'Fantasy']",[],,,"Liu Dao (Story), Jinrou Ba Ren (Art)",0,"[0, 0, 0]"
One Day,6.68,265,13659,20398,654,2,Manhua,1,6,Finished,2006,"['Drama', 'Romance', 'Slice of Life']",[],,,Benjamin (Story & Art),1,"[1, 0, 0]"
Prince of the Night,6.68,119,13667,24562,465,2,Manhua,Unknown,Unknown,Publishing,2009 to ?,"['Drama', 'Fantasy', 'Romance']",['Time Travel'],,,"Lai, Ann (Story & Art)",0,"[0, 0, 0]"
Magic Insulator,6.68,523,13672,12261,"1,414",0,Manhua,2,10,Finished,"Aug  5, 2009 to ?","['Action', 'Adventure', 'Comedy', 'Fantasy']",[],Shounen,Dragon Youth,"Yang, Chen Da (Story & Art)",0,"[0, 0, 0]"
Guang zhi Zi,6.68,281,13726,13752,"1,210",3,Manhua,Unknown,Unknown,Publishing,Jan  2019 to ?,"['Action', 'Adventure', 'Fantasy']",['Martial Arts'],,Shenman,"Tang Jia San Shao (Story), Fanbaocao (Art)",0,"[0, 0, 0]"
Qi Dan Qu,6.67,226,13841,23807,494,1,Manhua,1,3,Finished,Not available,['Romance'],['Historical'],Shoujo,,"Kong yuu, Nan (Story & Art)",0,"[0, 0, 0]"
Wolf & Mary,6.67,333,13884,21766,582,1,Manhua,3,Unknown,Finished,"Jun  23, 2011 to Jul  7, 2011",[],['Psychological'],,,"Deng, Zhi Hui (Art), Zheng, Jian He (Story)",0,"[0, 0, 0]"
Travel To The Cats' Territory,6.66,204,13930,27757,364,1,Manhua,Unknown,1,Finished,Not available,['Fantasy'],[],Shoujo,,"Cen, Xiao Jing (Story & Art)",1,"[0, 0, 1]"
The Pearl Grudge,6.66,196,13938,23512,506,0,Manhua,4,24,Finished,"Dec  13, 2006 to ?",['Romance'],['Historical'],Shoujo,,None,0,"[0, 0, 0]"
Close to My Sweetheart,6.66,200,13946,22224,561,0,Manhua,3,15,Finished,2008,"['Drama', 'Romance']",['School'],,,"Yi, Huan (Story & Art)",0,"[0, 0, 0]"
Love Probation Witch,6.66,185,14028,26076,414,1,Manhua,3,Unknown,Finished,2006 to ?,"['Fantasy', 'Romance']",[],Shoujo,Comic Fans,Neko Kreuz (Story & Art),1,"[1, 0, 0]"
Zhengrong Youxi (Facelift Game),6.63,108,14463,29589,316,0,Manhua,Unknown,Unknown,Finished,"Sep  19, 2015 to Mar  31, 2018","['Drama', 'Mystery', 'Supernatural']",['Psychological'],,Kuaikan Manhua,Jin Qiu (Story & Art),0,"[0, 0, 0]"
Hua Qian,6.61,425,14623,16313,940,1,Manhua,2,8,Finished,Not available,['Romance'],['Historical'],Shoujo,,"Lin, Qing Hui (Story & Art)",3,"[1, 1, 1]"
Baby.,6.57,230,15176,19262,720,0,Manhua,5,25,Finished,2008 to  2012,"['Action', 'Mystery', 'Sci-Fi']",[],Shounen,Dragon Youth,"Chang, Sheng (Story & Art)",2,"[0, 2, 0]"
Digimon Zero Two,6.57,486,15234,11835,"1,482",8,Manhua,2,14,Finished,Not available,"['Adventure', 'Fantasy']",[],Kids,,"Yu, Yuen Wong (Story & Art)",0,"[0, 0, 0]"
Chronos Ruler,6.55,294,15525,11535,"1,542",7,Manhua,Unknown,Unknown,Publishing,"May  9, 2014 to ?","['Fantasy', 'Supernatural']",[],Shounen,OK!COMIC,"Pon, Jea (Story & Art)",0,"[0, 0, 0]"
Agreement of the Glass Shoes,6.55,310,15548,20746,634,0,Manhua,2,12,Finished,1999 to ?,"['Comedy', 'Romance']",[],Shoujo,Mon Mon,"Lin, Qing Hui (Story)",0,"[0, 0, 0]"
Lian Ai Make♥Up!,6.55,378,15562,17519,839,2,Manhua,1,11,Finished,"Aug  12, 2008",['Romance'],['School'],Shoujo,,"Chung, Fung Nga (Story & Art)",1,"[1, 0, 0]"
Kuang Shen,6.54,2244,15649,4000,"5,453",20,Manhua,Unknown,Unknown,Publishing,2013 to ?,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",[],,,"Tang Jia San Shao (Story), Mu, Feng Chun (Art)",2,"[0, 1, 1]"
China Girls,6.53,208,15762,19014,736,3,Manhua,1,12,Finished,"Feb  4, 2010",['Drama'],[],,,"Rain (Story & Art), Little Thunder (Story & Art), Jidi (Story & Art), Ageng (Story & Art)",1,"[1, 0, 0]"
Savior,6.46,175,16557,22451,550,0,Manhua,1,5,Finished,2008,"['Action', 'Drama', 'Horror']",['Psychological'],Seinen,,Benjamin (Story & Art),0,"[0, 0, 0]"
Melancholic Princess,6.45,111,16699,27782,363,1,Manhua,5,25,Finished,1989 to ?,['Romance'],['Historical'],,,"You, Su Lan (Story & Art)",0,"[0, 0, 0]"
Zhong Xia Ye Zhi Meng,6.41,150,17018,28067,356,1,Manhua,1,5,Finished,1999,"['Action', 'Romance', 'Supernatural']",[],Shoujo,Star☆Girls,"Huang, Jia Li (Story & Art)",0,"[0, 0, 0]"
Yuexia Meiren,6.41,315,17023,19917,680,1,Manhua,1,3,Finished,2010,['Romance'],['Crossdressing'],,,Misha (Story & Art),1,"[0, 0, 1]"
Prince Bubble,6.40,197,17136,23217,516,1,Manhua,2,8,Finished,2007 to ?,['Fantasy'],[],,,"Xu, Lu (Art)",0,"[0, 0, 0]"
Melody Drifting in the Rain,6.38,228,17300,22780,535,2,Manhua,Unknown,4,Finished,Not available,"['Adventure', 'Drama', 'Romance']","['Historical', 'Martial Arts']",Shoujo,,None,1,"[0, 1, 0]"
Gapz Garden,6.38,251,17360,22436,551,1,Manhua,3,42,Finished,2003 to  2004,"['Drama', 'Romance']",[],,,"Li, Zhi (Story), Suet, Ching (Art)",2,"[1, 0, 1]"
Bloodline,6.36,155,17524,18997,737,3,Manhua,Unknown,Unknown,Publishing,Aug  2009 to ?,"['Action', 'Drama', 'Fantasy', 'Supernatural']",[],Shoujo,Comic Fans,Aiou (Story & Art),1,"[0, 1, 0]"
Infinity Game,6.36,647,17531,11052,"1,637",2,Manhua,2,16,Finished,2010,"['Action', 'Sci-Fi']",['School'],Shounen,,Aiou (Story & Art),1,"[1, 0, 0]"
Pinky Mist,6.36,127,17561,30285,300,3,Manhua,1,4,Finished,"Jul  3, 2003","['Comedy', 'Romance']",[],Shoujo,,"Cheng, Huei-Yuan (Story & Art)",0,"[0, 0, 0]"
Fairytale of Winter,6.33,403,17723,18459,771,0,Manhua,Unknown,1,Finished,Jun  2001,['Fantasy'],[],,,"Xia, Da (Story & Art)",1,"[0, 1, 0]"
Muyu He Benxiaozhu (Muyu and Stupid Pig),6.31,343,17922,20609,642,0,Manhua,Unknown,1,Finished,"Jun  1, 2008","['Comedy', 'Romance']",['School'],Shoujo,,"Zi, Gui (Story & Art)",0,"[0, 0, 0]"
Alice's Dream Files,6.27,275,18181,23074,522,2,Manhua,Unknown,1,Finished,2010,['Fantasy'],[],Shoujo,,"Chung, Fung Nga (Story & Art)",2,"[2, 0, 0]"
Digimon D-Cyber,6.18,673,18658,11204,"1,605",11,Manhua,2,14,Finished,2005,"['Action', 'Adventure', 'Fantasy']",[],,,"Yu, Yuen Wong (Story & Art)",1,"[0, 1, 0]"
Wings,5.96,464,19339,16954,884,3,Manhua,Unknown,1,Finished,2007,[],['Psychological'],,,"Xia, Da (Story & Art)",1,"[1, 0, 0]"
Beside the One Next to You,5.84,167,19513,29414,321,0,Manhua,Unknown,1,Finished,2008,['Romance'],[],,,Misha (Story & Art),0,"[0, 0, 0]"
Xuerende Liwu,5.77,181,19599,29886,309,1,Manhua,Unknown,1,Finished,2010,['Slice of Life'],[],,,None,0,"[0, 0, 0]"
Frog Princess,5.68,168,19683,29469,319,0,Manhua,Unknown,1,Finished,2011,"['Comedy', 'Fantasy']",[],,,None,0,"[0, 0, 0]"
"Crouching Tiger, Hidden Dragon",,,20136,35985,200,2,Manhua,5,Unknown,Finished,Not available,"['Action', 'Adventure']",[],,,"Seto, Andy (Art), Wang, Du Lu (Story)",0,"[0, 0, 0]"
Hero,,,20141,35104,212,2,Manhua,16,Unknown,Finished,Not available,"['Action', 'Adventure']",[],,,"Bi, Du (Story), Ming, Fa Ye (Art)",0,"[0, 0, 0]"
It's Only Love,,,20291,33785,232,1,Manhua,1,4,Finished,1997 to ?,"['Comedy', 'Romance']",[],Shoujo,Star☆Girls,"Yasuko (Story), Lai, Ann (Story & Art)",0,"[0, 0, 0]"
King of Fighters Zillion (King of Fighter Zillion),,,20309,28471,345,7,Manhua,15,45,Finished,Not available,['Action'],"['Martial Arts', 'Super Power']",,,"Seto, Andy (Story)",0,"[0, 0, 0]"
Cao He Jin She Tuan,,,20438,58785,54,1,Manhua,Unknown,Unknown,Publishing,Not available,[],['School'],,,Ling (Art),0,"[0, 0, 0]"
White Night Melody,,,20582,38191,171,0,Manhua,3,Unknown,Finished,Not available,"['Fantasy', 'Romance']",[],Shoujo,,"Lin, Qing Hui (Story & Art), Lin, Selena (Story & Art)",0,"[0, 0, 0]"
Blind Point Lake,,,20621,35008,214,1,Manhua,1,13,Finished,2004 to ?,"['Fantasy', 'Romance']",[],Shoujo,,"Li, Zhi (Story), Suet, Ching (Art)",0,"[0, 0, 0]"
Sui Tang Heroes,,,20814,47230,99,0,Manhua,4,20,Finished,Jan  2003 to ?,['Action'],['Historical'],,,"Kao, Yung (Story & Art), Kuan, Liang (Story & Art)",0,"[0, 0, 0]"
Gui Mo,,,20854,31263,278,1,Manhua,2,Unknown,Finished,Not available,"['Horror', 'Supernatural']",[],,,"Ha, Hoiyaie (Story), Ma, Wing Shing (Art)",0,"[0, 0, 0]"
Mushroom College,,,20873,33110,243,3,Manhua,4,Unknown,Finished,Dec  2006 to Aug  2008,['Comedy'],[],,Comic Fans,"Wan, Shiu (Art), Difennilin (Story)",0,"[0, 0, 0]"
Dragon Pearl Boy,,,20923,28940,333,1,Manhua,3,Unknown,Finished,2002 to  2006,"['Comedy', 'Drama', 'Fantasy', 'Romance']",['Crossdressing'],Shoujo,,"Wu, Rou Xuan (Story & Art)",0,"[0, 0, 0]"
Pure Love,,,21032,38375,169,0,Manhua,1,5,Finished,Not available,[],[],Shoujo,,"Lai, Ann (Story & Art)",0,"[0, 0, 0]"
Wild Animals,,,21191,47422,98,0,Manhua,2,Unknown,Finished,2006,"['Drama', 'Romance']","['Historical', 'School']",,,"Yang, Song (Story & Art)",0,"[0, 0, 0]"
1520,,,21196,30079,305,2,Manhua,6,Unknown,Finished,2005 to ?,['Fantasy'],['Historical'],,,KAI (Story & Art),0,"[0, 0, 0]"
Angel Myth,,,21203,30144,303,0,Manhua,6,Unknown,Finished,Not available,"['Fantasy', 'Romance']",[],Shoujo,,"You, Su Lan (Story & Art)",0,"[0, 0, 0]"
Unhuman,,,21319,28336,348,1,Manhua,2,11,Finished,Not available,['Action'],['Historical'],Seinen,,"Chan, Mou (Story & Art)",1,"[1, 0, 0]"
Cang Tian Zhi Qi,,,21425,46807,102,0,Manhua,Unknown,Unknown,Publishing,"Apr  30, 2008 to ?","['Fantasy', 'Romance']",['Historical'],Shoujo,,"Kong yuu, Nan (Story & Art)",0,"[0, 0, 0]"
The Art of War - Sun Tzu (Sue Zi's Tactics),,,21441,23679,499,5,Manhua,10,63,Finished,2004 to  2006,['Action'],"['Historical', 'Military']",,,"Lee, Chi Ching (Story & Art)",0,"[0, 0, 0]"
My Street,,,21484,39492,157,2,Manhua,4,Unknown,Finished,2006 to ?,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Slice of Life']",[],,,"Jun, Nie (Story & Art)",0,"[0, 0, 0]"
Fallen Flower,,,21526,40769,146,1,Manhua,3,9,Finished,1992 to  1994,"['Drama', 'Fantasy', 'Romance']",['Historical'],,,"Lai, Ann (Story & Art)",0,"[0, 0, 0]"
F.O.X II,,,21593,33787,232,0,Manhua,6,Unknown,Finished,2006 to ?,['Fantasy'],[],,,"A-Bao (Story), Neko Kreuz (Art)",0,"[0, 0, 0]"
The Moon in Eden,,,21658,41870,137,0,Manhua,2,Unknown,Finished,2008 to ?,[],[],,,None,0,"[0, 0, 0]"
Pure-Gold Gentlemen (Pure Gold Aristocrat),,,21696,25013,449,2,Manhua,Unknown,Unknown,Publishing,2008 to ?,[],[],Shoujo,,"San, Yue Tu (Story & Art)",0,"[0, 0, 0]"
Shining Star,,,21720,57999,56,0,Manhua,4,Unknown,Finished,2003 to  2004,"['Drama', 'Romance']",[],Shoujo,,"Li, Zhi (Story), Suet, Ching (Art)",0,"[0, 0, 0]"
Assassin Story,,,21926,32037,263,1,Manhua,1,5,Finished,1985,"['Action', 'Adventure']","['Historical', 'Martial Arts']",Seinen,,"Chen, Uen (Story & Art)",2,"[0, 0, 2]"
Young Guns,,,22055,42940,128,1,Manhua,10,Unknown,Finished,1993 to ?,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Sports']",['School'],Shounen,,"Lin, Cheng Te (Story & Art)",0,"[0, 0, 0]"
Magic Lover's Tower,,,22070,44638,116,0,Manhua,2,2,Finished,Not available,['Romance'],['Love Polygon'],Shoujo,,"Kao, Yung (Story & Art), Kuan, Liang (Story & Art)",0,"[0, 0, 0]"
Chinese Paladin,,,22098,36384,194,0,Manhua,8,Unknown,Finished,Not available,"['Drama', 'Fantasy', 'Romance']","['Historical', 'Martial Arts']",,,None,0,"[0, 0, 0]"
Sanmao,,,22116,43389,125,1,Manhua,Unknown,Unknown,Finished,"Jul  28, 1935 to ?",['Comedy'],['Historical'],,,"Zhang, Leping (Story & Art)",0,"[0, 0, 0]"
An Ideal World,,,22155,41872,137,2,Manhua,5,Unknown,Finished,2006 to  2008,"['Adventure', 'Fantasy', 'Sci-Fi']",[],,,"Chen, Weidong (Art), Peng, Chao (Story)",1,"[1, 0, 0]"
Everyone Loves Cupid,,,22166,51003,81,0,Manhua,3,Unknown,Finished,2000 to ?,"['Comedy', 'Drama', 'Romance']",[],Shoujo,,"Huang, Jia Li (Story & Art)",0,"[0, 0, 0]"
Thousand Years Romance,,,22167,36937,187,0,Manhua,1,3,Finished,1996 to ?,"['Comedy', 'Fantasy', 'Romance']",[],Shoujo,,"Huang, Jia Li (Story & Art)",0,"[0, 0, 0]"
héofigendlic loðrung,,,22195,53612,70,0,Manhua,1,Unknown,Finished,Not available,[],[],,,"Swee Chin, Foo (Story & Art)",0,"[0, 0, 0]"
Color Wing Spirit,,,22223,41732,138,0,Manhua,2,Unknown,Finished,Not available,['Fantasy'],[],,Mon Mon,"San, Yue Tu (Story & Art)",0,"[0, 0, 0]"
The History of the West Wing,,,22239,39372,159,0,Manhua,1,Unknown,Finished,2007,"['Drama', 'Romance']",['Historical'],,,"Sun, Jiayu (Story), Guo, Guo (Art)",0,"[0, 0, 0]"
Paradise City,,,22243,29300,324,1,Manhua,4,Unknown,Finished,1994 to ?,['Drama'],[],Shoujo,,"Lee, Nicky (Story & Art)",0,"[0, 0, 0]"
Strange Traditional Academy,,,22267,49431,88,0,Manhua,Unknown,Unknown,Publishing,2008 to ?,"['Comedy', 'Romance']",['Martial Arts'],Shoujo,,"Lin, Luo Jun (Story & Art)",0,"[0, 0, 0]"
Comic Lover Dream,,,22295,54586,67,0,Manhua,3,Unknown,Finished,Not available,['Romance'],[],Shoujo,,"Cheng, Huei-Yuan (Story & Art)",0,"[0, 0, 0]"
Step,,,22301,42322,133,1,Manhua,1,Unknown,Finished,"Apr  21, 2009",['Supernatural'],"['Mythology', 'Vampire']",,,None,0,"[0, 0, 0]"
Claws of Darkness,,,22483,23305,513,2,Manhua,3,10,Finished,Not available,"['Action', 'Fantasy', 'Supernatural']",['Vampire'],Seinen,,"Cho, Jerry (Story & Art)",0,"[0, 0, 0]"
Fly,,,22538,38323,170,1,Manhua,1,2,Finished,2006 to ?,"['Fantasy', 'Sci-Fi', 'Slice of Life']",['Psychological'],Seinen,,"Zhang, Xiaoyu (Story & Art)",0,"[0, 0, 0]"
Loulan Yi Meng,,,22548,23560,504,1,Manhua,6,24,Finished,2006 to ?,['Romance'],['Historical'],Shoujo,,"Ding, Bing (Story & Art)",0,"[0, 0, 0]"
Qing You Du Zhong,,,22549,41206,142,1,Manhua,Unknown,Unknown,Publishing,2008 to ?,['Romance'],['Historical'],Shoujo,,"Lin, Luo Jun (Story & Art)",0,"[0, 0, 0]"
Chang An Huan Ye,,,22644,37428,180,0,Manhua,2,Unknown,Finished,2008,"['Drama', 'Mystery', 'Supernatural']",['Historical'],,,"Han, Lu (Art), Mian tang, Xiong (Story)",0,"[0, 0, 0]"
Dragon Tiger Gate (Oriental Heroes),,,22673,36494,192,1,Manhua,Unknown,Unknown,Publishing,1970 to ?,"['Action', 'Fantasy']","['Martial Arts', 'Super Power']",,,"Long, Wong Yuk (Story & Art)",0,"[0, 0, 0]"
Angel Will Love You Instead of Me,,,22680,40368,149,2,Manhua,4,Unknown,Finished,Not available,"['Drama', 'Romance']",[],Shoujo,,"Ming, Xiao Xi (Story & Art)",0,"[0, 0, 0]"
Cike Xintiao: Wangchao (Assassin's Creed Dynasty),,,22887,35231,210,1,Manhua,5,43,Finished,"Aug  26, 2020 to Aug  31, 2022",['Action'],['Historical'],,Tencent Animation,"Xu, Xianzhe (Story), Zhang, Xiao (Art)",2,"[1, 1, 0]"
Ren Jiang,,,23020,61823,46,0,Manhua,1,25,Finished,"Jul  2017 to Oct  30, 2017","['Adventure', 'Fantasy', 'Mystery']",[],,Kuaikan Manhua,"Wu Se Fang Tang (Story), Shiyi Ball (Art)",0,"[0, 0, 0]"
Shinian: Guarding (My Guardian Angel),,,23126,39459,158,3,Manhua,Unknown,56,Finished,2014 to  2017,"['Comedy', 'Romance', 'Supernatural']",[],,,BUDDY (Story & Art),0,"[0, 0, 0]"
Yi Nian Yong Heng,,,23379,43069,127,3,Manhua,Unknown,Unknown,Publishing,2019 to ?,"['Action', 'Adventure', 'Fantasy']",['Martial Arts'],,Shenman,"Ergen (Story), Xiaolin (Art)",0,"[0, 0, 0]"
Heiye Yousuo Si (Fall in the Night with You),,,23873,56029,62,1,Manhua,Unknown,Unknown,Publishing,"Oct  1, 2018 to ?","['Fantasy', 'Mystery', 'Romance']",[],,Kuaikan Manhua,Hutao (Story & Art),0,"[0, 0, 0]"
Zan Zhong Lu (Memoir of the Golden Hairpin),,,23957,67241,30,0,Manhua,Unknown,145,Discontinued,"Oct  15, 2015 to  2019","['Fantasy', 'Mystery']",['Crossdressing'],,Hao Manhua,"Cece Qing Han (Story), Ouba (Art)",0,"[0, 0, 0]"
Fanren Xiu Xian Chuan (A Record of a Mortal's Journey to Immortality),,,23962,33051,244,3,Manhua,Unknown,Unknown,Publishing,"Jan  23, 2020 to ?","['Action', 'Adventure', 'Fantasy']","['Historical', 'Martial Arts']",,,"Wang, Yu (Story), HeHe (Art), Dangao Yue (Art)",0,"[0, 0, 0]"
Nuyi Jiuqing (The Goddess of Healing),,,24258,41842,137,1,Manhua,Unknown,160,Finished,"Dec  30, 2018 to Jan  31, 2022",['Romance'],"['Medical', 'Time Travel']",,Kuaikan Manhua,"Jiang, Wuwu (Story), Huqi (Art)",0,"[0, 0, 0]"
Jian Jin de Xintiao (Closer Heartbeat),,,24326,38608,167,3,Manhua,Unknown,103,Finished,"Aug  11, 2018 to Jun  7, 2020",['Romance'],"['Love Polygon', 'School']",,Kuaikan Manhua,Juzhi (Story & Art),0,"[0, 0, 0]"
Yidai Ling Hou (The Spirit Queen),,,24449,30276,300,11,Manhua,Unknown,125,Finished,"Feb  1, 2018 to Jun  27, 2020","['Fantasy', 'Romance', 'Supernatural']",['Historical'],,Kuaikan Manhua,TUTU (Story & Art),0,"[0, 0, 0]"
Lan Li Zhen (Blue Carp Town),,,24488,62302,45,0,Manhua,4,27,Finished,2010 to  2012,"['Mystery', 'Supernatural']",[],,Zhiyin Manke,Huo He (Story & Art),0,"[0, 0, 0]"
Tunshi Xingkong (Swallowed Star),,,24583,38485,168,2,Manhua,Unknown,Unknown,Publishing,Jan  2019 to ?,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['Martial Arts'],,Shenman,"Wo Chi Xihong Shi (Story), Mo Wen (Art)",0,"[0, 0, 0]"
Zhihao Beipan Diqiule (Have to Betray the Earth),,,24633,67251,30,0,Manhua,Unknown,150,Finished,"May  2017 to Sep  12, 2018","['Comedy', 'Romance', 'Sci-Fi']",[],,Kuaikan Manhua,Chouzhi Xiaojin (Story & Art),0,"[0, 0, 0]"
Shi Huang Zhi Shen (God of Deception),,,25071,57095,59,0,Manhua,Unknown,Unknown,Publishing,2014 to ?,"['Action', 'Adventure', 'Fantasy']",[],,,Yong Gui (Story & Art),0,"[0, 0, 0]"
Shen Sheng (Ascend),,,25160,31913,265,1,Manhua,Unknown,108,Finished,"May  19, 2017 to Nov  24, 2019","['Boys Love', 'Drama']",['School'],,Kuaikan Manhua,Xuanzhe (Story & Art),0,"[0, 0, 0]"
Guan Jing Chuang Nei Bu Jujiao (The Blurry Viewfinder),,,25273,41158,143,0,Manhua,1,6,Finished,"Oct  22, 2017 to Dec  12, 2020","['Boys Love', 'Drama']",['School'],,,MN (Story & Art),0,"[0, 0, 0]"
Baihua Baise,,,25385,64683,38,1,Manhua,1,7,Finished,"Feb  6, 2018 to Aug  29, 2018",['Drama'],[],,Creative Comic Collection,D.S. (Story & Art),0,"[0, 0, 0]"
Jia You Hei Mao Mo Fashi (Black Cat and Magician),,,26218,38567,167,0,Manhua,1,6,Finished,"Jan  12, 2018 to Jan  12, 2019","['Boys Love', 'Supernatural']",[],,,Gui (Story & Art),0,"[0, 0, 0]"
Bie Ku (Don't Cry),,,26417,32519,254,1,Manhua,Unknown,124,Finished,"Jul  19, 2020 to Feb  26, 2023",['Romance'],[],,Kuaikan Manhua,"Quxiaoqu (Story), Jiaoxiangting (Art)",0,"[0, 0, 0]"
