Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Blue,5.91,438.0,19404,15624,"1,003",1,Manga,1,7,Finished,"Dec  10, 1991",['Ecchi'],[],Seinen,Big Comic Spirits,"Yamamoto, Naoki (Story & Art)",0,"[0, 0, 0]"
17-sai °C,5.91,783.0,19405,11334,"1,577",1,Manga,1,5,Finished,"Feb  10, 2013 to Apr  10, 2013","['Drama', 'Romance']","['Music', 'School']",Seinen,Web Comic Beat's,"Mugimori, Nagi (Story & Art)",1,"[0, 1, 0]"
8.1: Yamada Yuusuke Gekijou,5.9,1108.0,19421,8256,"2,381",4,Manga,2,6,Finished,"Nov  9, 2009 to Oct  9, 2010",['Mystery'],['Psychological'],Shounen,Dragon Age,"Yamada, Yuusuke (Story), U.G.E (Art)",3,"[2, 1, 0]"
Cheer Cheer,5.9,386.0,19422,16477,925,0,Manga,1,8,Finished,2008,"['Sports', 'Ecchi']",['School'],Seinen,Young Animal Island,"Mitsunaga, Yasunori (Story & Art)",1,"[0, 0, 1]"
Mousou Megane (Girls in my Glasses),5.9,368.0,19423,11084,"1,629",0,Manga,5,60,Finished,"Jun  2010 to Apr  27, 2016","['Comedy', 'Ecchi']",[],Seinen,Grand Jump,"Azuma, Yuki (Story & Art)",1,"[1, 0, 0]"
Gensen Tanpenshuu: Gougasha,5.9,782.0,19415,9601,"1,954",2,Manga,2,15,Finished,"1982 to Nov  27, 2014","['Action', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']",['Mythology'],,,"Nagai, Go (Story & Art)",1,"[0, 1, 0]"
Libidors,5.9,1099.0,19416,5795,"3,611",5,Manga,7,72,Finished,"Nov  1, 2018 to Jul  16, 2020","['Action', 'Drama', 'Horror']",[],Seinen,Young Jump,"Kasahara, Masaki (Story & Art)",3,"[1, 1, 1]"
Kowloons' Ball Parade (Nine Dragons' Ball Parade),5.9,1560.0,19417,7661,"2,599",3,Manga,3,22,Finished,"Feb  15, 2021 to Jul  5, 2021",['Sports'],['Team Sports'],Shounen,Shounen Jump (Weekly),"Fukui, Ashibi (Art), Kamada, Mikiyasu (Story)",8,"[6, 2, 0]"
Zettai Fukujuu Game,5.9,274.0,19424,20677,637,0,Manga,1,4,Finished,"Aug  24, 2013 to Feb  25, 2014","['Comedy', 'Ecchi']","['Crossdressing', 'School']",,WAaI!,Peke (Story & Art),0,"[0, 0, 0]"
Gensou Gynaecocracy,5.9,585.0,19425,11776,"1,494",3,Manga,2,23,Finished,"Feb  26, 2010 to Feb  28, 2017","['Comedy', 'Horror', 'Sci-Fi']",[],Josei,Rakuen Le Paradis,"Samura, Hiroaki (Story & Art)",0,"[0, 0, 0]"
Dorondororon,5.9,4907.0,19426,2008,"10,384",47,Manga,5,39,Finished,"Nov  29, 2021 to Aug  29, 2022","['Action', 'Supernatural']",[],Shounen,Shounen Jump (Weekly),"Oosuga, Gen (Story & Art)",9,"[1, 7, 1]"
Joucho wo Mechakucha ni Shitekuru Onna,5.9,768.0,19427,7400,"2,719",5,Manga,Unknown,6,Finished,"Dec  10, 2021 to Jan  21, 2022","['Romance', 'Suspense']",['Psychological'],Shounen,Shounen Ace Plus,Semimaru (Story & Art),0,"[0, 0, 0]"
Nejimage Factor,5.9,601.0,19418,4818,"4,427",7,Manga,6,32,Finished,"Mar  19, 2014 to May  2, 2018","['Comedy', 'Romance', 'Ecchi']",['School'],Seinen,Young Animal Arashi,"Kamizuki, Shiki (Story & Art)",2,"[0, 1, 1]"
Onigiri Sasa,5.9,425.0,19419,16011,964,0,Manga,Unknown,6,Finished,"May  12, 2014 to Nov  12, 2014","['Action', 'Supernatural', 'Ecchi']",['Mythology'],,Comic Earth☆Star,"Meguro, Sankichi (Story & Art)",0,"[0, 0, 0]"
Destiny Lovers,5.89,549.0,19437,5938,"3,517",12,Manga,15,159,Finished,"Apr  18, 2020 to Dec  9, 2023",['Ecchi'],[],,Magazine pocket,"Tomohiro, Kai (Art), Kazutaka (Story)",0,"[0, 0, 0]"
Isekai Tensei... saretenee!,5.89,655.0,19432,7483,"2,681",4,Manga,Unknown,Unknown,Publishing,"Aug  27, 2019 to ?","['Action', 'Supernatural']",[],,Comic PASH!,"Kohjima, Kazuto (Art), Tansan (Story)",0,"[0, 0, 0]"
Saikou na Atashi no Saikyou na Rokudenashi Kouryakuhou (I'm the Best Strategy for the Strongest Bastards.),5.89,378.0,19433,14167,"1,159",1,Manga,2,17,Finished,"Oct  26, 2019 to Feb  26, 2021","['Comedy', 'Romance', 'Ecchi']",[],Shounen,"Comic Dengeki Daioh ""g""","Kawakami, Nachisuke (Story & Art)",0,"[0, 0, 0]"
Isekai wo Denma dake de Ikinuku!!,5.89,139.0,19434,18742,752,5,Manga,Unknown,Unknown,Publishing,"Jul  24, 2020 to ?","['Comedy', 'Ecchi']",['Isekai'],,,"Saitou, Michi (Story & Art)",1,"[0, 1, 0]"
Magen Senki: Cyber Momotarou,5.89,139.0,19437,28108,354,2,Manga,1,9,Finished,1989 to  1991,['Action'],[],,,"Yamaguchi, Takayuki (Story & Art)",0,"[0, 0, 0]"
Waza no Tabibito,5.89,174.0,19440,23538,505,1,Manga,1,2,Finished,2011,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Supernatural', 'Ecchi']",[],Shounen,Shounen Sunday,"Matsuena, Syun (Story & Art)",0,"[0, 0, 0]"
Peep,5.89,231.0,19436,14445,"1,125",4,Manga,Unknown,Unknown,Publishing,"Jun  17, 2024 to ?","['Suspense', 'Ecchi']",['School'],Seinen,Young Magazine (Weekly),"Ueno, Meguru (Story & Art)",3,"[1, 1, 1]"
Chuu x2 Trap,5.88,203.0,19443,23744,496,0,Manga,Unknown,2,Finished,"Apr  25, 2012 to Jul  25, 2012",['Ecchi'],"['Crossdressing', 'School', 'Vampire']",,WAaI! Mahalo,"Minakami, Kurena (Story & Art)",0,"[0, 0, 0]"
"Futago, Futagokoro.",5.88,441.0,19444,12721,"1,346",6,Manga,2,13,Finished,"Oct  4, 2018 to Oct  4, 2019","['Drama', 'Romance']",['School'],Seinen,Young Ace,"Mocoyama, Jin (Story & Art)",1,"[0, 1, 0]"
Junshoku Madara Nikki,5.88,302.0,19445,18552,763,0,Manga,Unknown,3,Finished,"Jun  13, 2012 to Oct  13, 2012","['Comedy', 'Slice of Life']",[],Shoujo,Nemuki,"Itou, Junji (Story & Art)",1,"[0, 1, 0]"
Ayame-senpai wa Boku to Himitsu no Keiyaku wo,5.88,298.0,19446,14562,"1,112",3,Manga,3,20,Finished,"Jun  26, 2020 to Jan  28, 2022","['Romance', 'Supernatural', 'Ecchi']",[],,Web Comic Gamma Plus,"Dasoku, Sentarou (Story & Art)",0,"[0, 0, 0]"
Yuusha Shoutai: Kamoku Yuusha wa Nagasarenai (Hero Platoon: The Taciturn Hero Will Not Be Persuaded!),5.88,395.0,19448,13096,"1,295",1,Manga,5,31,Finished,"Apr  18, 2021 to Sep  4, 2022","['Action', 'Fantasy', 'Sci-Fi']",[],,Magazine pocket,"Ishiguchi, Juu (Story & Art)",0,"[0, 0, 0]"
ONI: Sora to Kaze no Elegy Episode Zero (ONI: Road to be the Mightiest Oni Episode Zero),5.88,169.0,19450,28926,333,0,Manga,Unknown,4,Finished,"Mar  4, 2023 to Mar  25, 2023","['Action', 'Adventure', 'Supernatural']","['Mythology', 'Samurai']",Shounen,Shounen Jump+,"Takahashi, Hideki (Story & Art)",0,"[0, 0, 0]"
Gorgeous☆Irene,5.88,1425.0,19452,6664,"3,084",3,Manga,1,5,Finished,"Dec  23, 1980 to Dec  20, 1986",['Action'],[],Shounen,Shounen Jump (Weekly),"Araki, Hirohiko (Story & Art)",4,"[0, 1, 3]"
Hiai Mousou,5.87,4433.0,19474,2616,"8,233",38,Manga,3,18,Finished,"Jul  19, 2013 to Feb  16, 2015",['Horror'],['Psychological'],Seinen,Young King OURs GH,"Nakamura, Uzuki (Story & Art)",5,"[1, 4, 0]"
Maa-chan no Nikkichou,5.87,305.0,19467,16554,918,2,Manga,1,9,Finished,"Jan  4, 1946 to May  28, 1972",['Comedy'],[],,,"Tezuka, Osamu (Story & Art)",1,"[0, 1, 0]"
Corpse Party: Musume,5.87,3591.0,19469,2722,"7,962",61,Manga,3,21,Finished,"Aug  27, 2010 to Jul  27, 2012","['Horror', 'Mystery', 'Supernatural', 'Ecchi']","['Psychological', 'School']",Seinen,Comic Alive,"Orie, Mika (Art), Kedouin, Makoto (Story)",9,"[5, 1, 3]"
Heart no Ace,5.87,253.0,19471,24167,480,0,Manga,1,3,Finished,Aug  1975 to Sep  1975,"['Comedy', 'Romance', 'Sports']",['Team Sports'],Shoujo,Sho-Comi,"Adachi, Mitsuru (Story & Art)",0,"[0, 0, 0]"
Mushoku Kyousei Shuuyoujo,5.87,713.0,19468,9300,"2,039",5,Manga,6,29,Finished,"Jul  20, 2016 to Oct  20, 2018","['Action', 'Horror', 'Mystery']",[],,,"Akira, Rei (Art), Kamakura, Atsushi (Story)",4,"[0, 2, 2]"
Mahou Shoujo Neko X,5.87,478.0,19455,13266,"1,272",3,Manga,2,9,Finished,"Nov  30, 2004 to Mar  29, 2005","['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Ecchi']",['School'],Shounen,Dragon Age,"Orimoto, Mimana (Story & Art)",0,"[0, 0, 0]"
Exon Depot,5.87,215.0,19457,21604,591,2,Manga,1,3,Finished,1992 to  1998,"['Action', 'Sci-Fi', 'Ecchi']",[],,,"Shirow, Masamune (Story & Art)",0,"[0, 0, 0]"
Shin National Kid (New National Kid),5.87,898.0,19458,9177,"2,077",9,Manga,1,19,Finished,"Nov  25, 1999",['Horror'],[],Seinen,,"Maruo, Suehiro (Story & Art)",0,"[0, 0, 0]"
Kamio Yui wa Kami wo Yui (Yui Kamio Lets Loose),5.87,745.0,19459,10158,"1,823",1,Manga,4,36,Finished,"Mar  11, 2019 to Nov  25, 2019","['Action', 'Comedy', 'Supernatural']",[],Shounen,Shounen Jump (Weekly),"Shiibashi, Hiroshi (Story & Art)",1,"[1, 0, 0]"
Goshujinsama to H na Koto shitai Dorei no Ohanashi,5.87,920.0,19456,8762,"2,205",4,Manga,1,20,Finished,"Feb  22, 2019",['Comedy'],[],,,"Kasama, Sanshirou (Story & Art)",0,"[0, 0, 0]"
Kingdom of the Z (Kingdom of Z),5.87,676.0,19461,6696,"3,072",18,Manga,6,45,Finished,"Nov  27, 2018 to Oct  12, 2021","['Drama', 'Supernatural']",['School'],,Comic Days,"Watanuki, Ron (Art), Harawata, Saizou (Story)",2,"[1, 0, 1]"
Anata ni Sasageru Akai Bara (Red Rose Devoted to You),5.87,375.0,19462,15831,982,2,Manga,2,18,Finished,"Jun  5, 2019 to Jan  5, 2021","['Drama', 'Romance']",['Historical'],Shoujo,B's-LOG Comic,"Sumeragi, Rin (Art), jupiter (Story)",2,"[0, 1, 1]"
Kimi ga Niku ni Nattemo (Even if You Become Meat),5.87,354.0,19463,16479,925,0,Manga,1,7,Finished,"Feb  27, 2020 to May  27, 2020",['Horror'],[],,Niconico Seiga,Tokomichi (Story & Art),3,"[1, 1, 1]"
Shokushu Majutsushi no Nariagari,5.87,131.0,19464,16982,880,0,Manga,Unknown,Unknown,Publishing,"Apr  1, 2020 to ?","['Comedy', 'Fantasy', 'Ecchi']",['School'],,Suiyoubi no Sirius,"Yozakura, Elel (Art), Iida, Eisei (Story)",1,"[1, 0, 0]"
Isekai Seikatsu no Susume (Devilish Darlings: Portal Fantasy),5.87,1484.0,19461,6539,"3,154",10,Manga,1,6,Finished,"Jul  6, 2018 to Feb  7, 2020","['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",[],Seinen,KiSSCA,"Mitsuba, Minoru (Story & Art)",3,"[0, 2, 1]"
Shinigami Musume wa Peropero Shitai,5.87,221.0,19466,13276,"1,271",2,Manga,4,21,Finished,"Aug  28, 2020 to Apr  22, 2022","['Comedy', 'Supernatural', 'Ecchi']",['School'],Seinen,Monthly Hero's,"Watanabe, Tsuyoshi (Art), Akashiro, Aoi (Story)",0,"[0, 0, 0]"
Nue no Onmyouji (Nue's Exorcist),5.86,1545.0,19478,4541,"4,732",24,Manga,Unknown,Unknown,Publishing,"May  15, 2023 to ?","['Action', 'Supernatural']",['School'],Shounen,Shounen Jump (Weekly),"Kawae, Kouta (Story & Art)",7,"[2, 3, 2]"
Mizu to Gin,5.86,269.0,19481,19943,679,0,Manga,1,4,Finished,"Sep  24, 1998 to Apr  27, 2000","['Drama', 'Slice of Life']",[],Seinen,Morning,"Yoshida, Motoi (Story & Art)",0,"[0, 0, 0]"
Kamasutra,5.86,173.0,19485,24725,458,3,Manga,4,21,Finished,"Mar  31, 1990 to Nov  30, 1990","['Adventure', 'Comedy', 'Ecchi']",['Historical'],,,"Nagai, Go (Story & Art), Nagatani, Kunio (Story)",3,"[0, 1, 2]"
Seitokaichou wa Bed no Ue de Subete wo Hodoku,5.86,652.0,19483,7304,"2,755",15,Manga,3,15,Finished,"May  22, 2019 to Oct  17, 2020","['Comedy', 'Mystery', 'Romance']",['School'],,Magazine pocket,"Tsukasa (Story), Igano, Takutou (Art)",0,"[0, 0, 0]"
Ame no Furu (Candy Flurry),5.86,4161.0,19480,2834,"7,696",36,Manga,3,22,Finished,"Apr  19, 2021 to Sep  13, 2021","['Action', 'Comedy']",['Super Power'],Shounen,Shounen Jump (Weekly),"Takegushi, Ippon (Story), Mitarashi, Santa (Art)",18,"[10, 4, 4]"
Black Kanojo,5.86,1224.0,19487,5776,"3,629",9,Manga,4,20,Finished,"Oct  27, 2015 to May  27, 2017","['Mystery', 'Romance']",[],Seinen,Comic Alive,"Yoshihara, Masahiko (Story & Art)",6,"[1, 1, 4]"
Butsuri-san de Musou shitetara Motemote ni Narimashita,5.86,1809.0,19488,4561,"4,697",17,Manga,6,37,Finished,"Dec  19, 2016 to Aug  19, 2019","['Comedy', 'Fantasy', 'Ecchi']",['Harem'],,ComicWalker,"kt60 (Story), End (Art)",5,"[2, 0, 3]"
Japan,5.86,2135.0,19482,4781,"4,459",9,Manga,1,9,Finished,1992,"['Action', 'Adventure']",[],Seinen,Young Animal,"Miura, Kentarou (Art), Buronson (Story)",5,"[2, 0, 3]"
Shoujo no Jikan,5.85,516.0,19493,15276,"1,038",1,Manga,1,5,Finished,2009,['Romance'],[],Shoujo,Cheese!,"Shiina, Chika (Story & Art)",0,"[0, 0, 0]"
Kanojo-tachi no Saishuu Teiri,5.85,1326.0,19494,7294,"2,760",6,Manga,1,11,Finished,"Jun  30, 2012 to Oct  31, 2013","['Romance', 'Ecchi']",['School'],Josei,Rakuen Le Paradis,"Ootsuki, Yuuko (Story & Art)",1,"[0, 1, 0]"
Boku dake Shitteru Ichimiya-san,5.85,2452.0,19489,4240,"5,139",7,Manga,3,18,Finished,"Nov  4, 2016 to Apr  6, 2018",['Ecchi'],['School'],Seinen,Young Animal Arashi,"Amazume, Ryuta (Story & Art)",2,"[0, 1, 1]"
Zettai Fukujuu Idol,5.85,329.0,19496,18463,770,0,Manga,1,5,Finished,"Apr  24, 2015 to Jun  24, 2015",['Comedy'],['School'],Shoujo,Cheese!,"Nakamura, Yukichi (Story & Art)",0,"[0, 0, 0]"
Tottemo Yasashii Amae-chan!,5.85,175.0,19497,17669,827,0,Manga,4,48,Finished,"Mar  31, 2017 to Jun  1, 2018","['Comedy', 'Slice of Life']",['Love Status Quo'],,Dra-Dra-Dragon Age,Chilt (Story & Art),0,"[0, 0, 0]"
Bishoujo Senshi 04R1,5.85,176.0,19498,16720,903,1,Manga,Unknown,Unknown,Publishing,"Oct  16, 2017 to ?","['Action', 'Comedy', 'Sci-Fi', 'Ecchi']",[],Shounen,Nikkan Gecchan,Souryuu (Story & Art),0,"[0, 0, 0]"
Hayasegawa-kun to Megami na Oneesan (Hayasegawa-kun and Goddess Lady),5.85,964.0,19499,8377,"2,340",2,Manga,2,16,Finished,"May  27, 2019 to Jul  29, 2020","['Comedy', 'Slice of Life', 'Ecchi']",[],Shounen,"Comic Dengeki Daioh ""g""",Chikuwa. (Story & Art),1,"[0, 0, 1]"
Oneechan wa Game wo Suru to Hito ga Kawaru Oneechan (My Oneechan's Personality Changes When She Plays Games.),5.85,278.0,19500,11176,"1,608",0,Manga,Unknown,Unknown,Publishing,"Sep  15, 2020 to ?","['Comedy', 'Ecchi']",[],Seinen,Young Champion Retsu,"Munyuu (Art), Terada, Tsugeo (Story)",1,"[0, 0, 1]"
Nishino: Gakunai Caste Saikai ni shite Inou Sekai Saikyou no Shounen (Nishino: the boy at the bottom of the school caste and also at the top of the underground),5.84,224.0,19501,14123,"1,164",1,Manga,3,17,Finished,"Mar  27, 2019 to May  27, 2020","['Action', 'Supernatural', 'Ecchi']",['School'],Seinen,Comic Alive,"Buncololi (Story), Shinohara, Shinome (Art)",0,"[0, 0, 0]"
"Tenshi wa Nido, Uso wo Tsuku",5.84,336.0,19502,17781,818,3,Manga,Unknown,11,Finished,"Jan  4, 2019 to Aug  5, 2019","['Drama', 'Romance']",['School'],Shoujo,Margaret,"Mochizuki, Mifuyu (Story & Art)",3,"[1, 1, 1]"
Hentai,5.84,410.0,19503,10428,"1,766",32,Manga,2,23,Finished,"Sep  29, 2017 to Aug  17, 2018","['Action', 'Horror', 'Mystery']",[],,e Young Magazine,"Umemaru (Art), Kaisaru (Story)",0,"[0, 0, 0]"
"Zennin Ossan, Umarekawattara SSS-Rank Jinsei ga Kakutei shita",5.84,1230.0,19504,4669,"4,589",5,Manga,Unknown,Unknown,Publishing,"Apr  24, 2019 to ?","['Adventure', 'Fantasy']",[],,Suiyoubi wa Mattari Dash X Comic,"Miki, Nazuna (Story), Yuzuma, Shiro (Art)",2,"[0, 2, 0]"
Futago Wazurai (Their Will is Complex and White.),5.84,381.0,19505,14433,"1,127",1,Manga,3,12,Finished,"Jan  18, 2020 to Dec  18, 2020","['Drama', 'Girls Love']",['School'],,Comic Yuri Hime,"Sakurano, Itsuki (Story & Art)",0,"[0, 0, 0]"
Renai Flops (Love Flops),5.84,432.0,19508,8099,"2,434",24,Manga,3,19,Finished,"Jun  24, 2022 to Jul  28, 2023","['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",Seinen,Young Animal,"Ishizaka, Ryuudai (Art)",0,"[0, 0, 0]"
Bokutachi no Ikita Riyuu (Our Reason for Living),5.84,974.0,19509,7944,"2,487",5,Manga,6,69,Finished,"Oct  5, 2014 to Mar  26, 2017","['Horror', 'Mystery', 'Supernatural']",['School'],,Manga Box,"Watanabe, Kazuyuki (Story & Art)",4,"[0, 3, 1]"
Gakuto no Vector,5.84,652.0,19511,12041,"1,448",1,Manga,1,12,Finished,"Aug  18, 2009 to Dec  21, 2010","['Comedy', 'Romance', 'Ecchi']",['School'],Seinen,Young Champion Retsu,Morishige (Story & Art),2,"[0, 1, 1]"
Anata no Danna Uwaki shitemasu yo (Your Hero Has an Affair),5.83,474.0,19526,9028,"2,122",1,Manga,3,22,Finished,"Apr  27, 2017 to Jan  26, 2019","['Comedy', 'Fantasy', 'Romance', 'Ecchi']",['Harem'],,Dengeki Daioh,"Seijuu, Natsumegu (Story & Art)",0,"[0, 0, 0]"
3H Before Kiss,5.83,313.0,19523,19618,698,1,Manga,1,5,Finished,Not available,['Romance'],[],Josei,,"Yanagida, Kaori (Story & Art)",0,"[0, 0, 0]"
Satou-kun wa Miteiru.: Kamisama Appli de Onnanoko no Kokoro wo Nozoitara Do xx Datta,5.83,654.0,19518,12098,"1,439",5,Manga,1,7,Finished,"Jul  26, 2017 to Mar  26, 2018","['Supernatural', 'Ecchi']",[],Seinen,Namaiki!,Yukino (Story & Art),1,"[0, 1, 0]"
Shiori no Nikki (Shiori's Diary),5.83,513.0,19519,11386,"1,568",2,Manga,3,22,Finished,"Feb  15, 2019 to Dec  15, 2020","['Drama', 'Ecchi']",[],Seinen,Manga Goraku Special,Tsuyatsuya (Story & Art),2,"[1, 1, 0]"
"Isekai Saikyou no Daimaou, Tenseishi Boukensha ni Naru (The Greatest Demon King in the Other World)",5.83,313.0,19521,10928,"1,657",0,Manga,Unknown,Unknown,Publishing,"Oct  10, 2020 to ?","['Action', 'Adventure', 'Fantasy']",[],,ComicWalker,"Tsukiyo, Rui (Story), Ogino, Satoshi (Art)",0,"[0, 0, 0]"
Cross and Crime,5.83,1004.0,19512,6066,"3,438",19,Manga,12,115,Finished,"May  26, 2009 to Jan  28, 2014","['Drama', 'Romance', 'Ecchi']",[],Seinen,Young Champion,"Hatsuki, Kyou (Story & Art)",2,"[1, 0, 1]"
Rinjin 13-gou (The Neighbor No. Thirteen),5.83,602.0,19513,12638,"1,358",6,Manga,3,17,Finished,Not available,['Horror'],['Psychological'],Seinen,,"Inoue, Santa (Story & Art)",1,"[1, 0, 0]"
Sukeban Arashi,5.83,213.0,19514,22627,541,1,Manga,2,17,Finished,"May  20, 1975 to Oct  7, 1975","['Comedy', 'Drama']",[],Shounen,Shounen Jump (Weekly),"Kurumada, Masami (Story & Art)",0,"[0, 0, 0]"
Pupa,5.83,7804.0,19518,849,"22,531",227,Manga,5,34,Finished,"Mar  12, 2011 to Jan  11, 2014","['Drama', 'Fantasy', 'Horror']",['Psychological'],,Comic Earth☆Star,"Mogi, Sayaka (Story & Art)",15,"[6, 4, 5]"
Handsome Must Die,5.83,375.0,19517,18159,792,3,Manga,2,23,Finished,"May  7, 2023 to Oct  29, 2023",['Comedy'],['Showbiz'],Shounen,Shounen Jump+,"Astra, Ashima (Story & Art)",0,"[0, 0, 0]"
Pops.,5.82,335.0,19535,20971,622,2,Manga,Unknown,2,Finished,"Jun  28, 2003 to Apr  30, 2004","['Comedy', 'Girls Love']",['School'],,Yuri Shimai,"Inoue, Shinkai (Story & Art)",0,"[0, 0, 0]"
Wadatsumi,5.82,273.0,19536,18443,772,1,Manga,2,15,Finished,"Jan  10, 2000 to Mar  10, 2001","['Action', 'Adventure', 'Sci-Fi', 'Ecchi']",[],Shounen,Ace Next,"Kotoyoshi, Yumisuke (Story & Art)",1,"[0, 1, 0]"
Schoolmate Kiss,5.82,115.0,19527,22736,536,0,Manga,3,28,Finished,"Feb  14, 2012 to Jul  8, 2014","['Comedy', 'Romance', 'Ecchi']",[],Seinen,Young Champion,"Azuma, Yuki (Story & Art)",0,"[0, 0, 0]"
ByeByeBye,5.82,568.0,19534,16149,952,1,Manga,2,14,Finished,"Apr  21, 2024 to Jul  21, 2024",['Drama'],[],Shounen,Shounen Jump+,Anneko (Story & Art),1,"[0, 0, 1]"
"Itsumo Baka ni Shitekuru Bishoujo-tachi to Zetsuen shitara, Jitsu wa Ore no Koto ga Daisuki Datta You da.",5.82,236.0,19532,15994,966,3,Manga,3,16,Finished,"Oct  17, 2022 to Oct  17, 2023",['Romance'],"['Harem', 'School']",Shounen,Shounen Magazine Edge,"Aruku Sakana (Story), Nonogi, Jigu (Art)",1,"[0, 0, 1]"
Jimoto ga Japan (I'm From Japan),5.82,108.0,19528,25389,437,1,Manga,6,61,Finished,"Sep  15, 2018 to Apr  2, 2020","['Action', 'Comedy']","['Gag Humor', 'School']",Shounen,Saikyou Jump,"Hayashi, Seiji (Story & Art)",0,"[0, 0, 0]"
Kami no Techigai de Shindara Cheat Gun Tsumi de Isekai ni Hourikomaremashita,5.82,759.0,19529,6464,"3,194",6,Manga,Unknown,Unknown,Publishing,"Jan  14, 2020 to ?","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Ecchi']",['Harem'],,Comic Boost,"Ishigami, Kazui (Art), Kakurou (Story)",2,"[1, 0, 1]"
"""Boku wa Senpai ni Josou wo Shiirareteimasu.""",5.81,1196.0,19542,7718,"2,580",11,Manga,1,6,Finished,"Apr  25, 2012 to Dec  25, 2013","['Comedy', 'Ecchi']",['Crossdressing'],,WAaI! Mahalo,"Shono, Kotaro (Story & Art)",0,"[0, 0, 0]"
Idol na Kanojo to Wotaku na Boku to,5.81,2364.0,19543,4204,"5,179",10,Manga,3,27,Finished,"May  20, 2014 to Oct  18, 2016","['Comedy', 'Romance']",[],Seinen,Young Champion Retsu,"Kasuga, Shun (Art), Marukido, Satoshi (Story)",2,"[1, 0, 1]"
Adidas Manga Fever,5.81,737.0,19537,10822,"1,676",0,Manga,1,21,Finished,"May  14, 2002",['Sports'],['Team Sports'],,,"Obata, Takeshi (Story & Art), Inoue, Takehiko (Story & Art), Yoshino, Sakumi (Story & Art), Yasuhiko, Yoshikazu (Story & Art), Matsumoto, Taiyou (Story & Art), Tajima, Shouu (Story & Art), Kuroda, Iou (Story & Art), Asada, Hiroyuki (Story & Art), Taniguchi, Jiro (Story & Art), Kusumoto, Maki (Story & Art), Boilet, Frédéric (Story & Art), Kamijou, Atsushi (Story), Terada, Katsuya (Story & Art), Yokoyama, Hiroshi (Story & Art), de Crécy, Nicolas (Story & Art)",0,"[0, 0, 0]"
Genocyber,5.81,707.0,19547,8756,"2,207",8,Manga,1,5,Finished,1992,"['Action', 'Sci-Fi']",['Gore'],Seinen,,"Takezaki, Tony (Story & Art)",1,"[0, 1, 0]"
Haru Hayate,5.81,583.0,19548,14983,"1,067",0,Manga,1,13,Finished,"Sep  24, 1974 to Apr  24, 1979",['Drama'],[],Seinen,Garo,"Anzai, Mizumaru (Story & Art)",1,"[0, 0, 1]"
Succubus ni Tensei shita node Milk wo Shiborimasu,5.81,1494.0,19544,5006,"4,248",8,Manga,4,20,Finished,"Oct  20, 2017 to Oct  26, 2019","['Comedy', 'Fantasy', 'Ecchi']",[],,Monster Comics,"Yuzuki, Kei (Art), Kino, Yuuki (Story)",2,"[0, 1, 1]"
Dai Kyochuu Rettou (Die! The Island of Giant Insects),5.81,454.0,19545,10298,"1,794",4,Manga,Unknown,Unknown,Publishing,"Apr  25, 2019 to ?",['Horror'],['Survival'],,Manga Cross,"Hirose, Shuu (Art), Fujimi, Yasutaka (Story)",0,"[0, 0, 0]"
Isekai Cheat Kaitakuki,5.81,402.0,19546,9368,"2,023",0,Manga,Unknown,Unknown,Publishing,"Nov  25, 2019 to ?","['Adventure', 'Comedy', 'Fantasy']",[],,Monthly Action,"Nakamura, Morisu (Art), Fast (Story)",2,"[0, 1, 1]"
Desuraba (Destiny Lovers),5.8,3054.0,19554,1938,"10,841",61,Manga,8,112,Finished,"Feb  10, 2018 to Apr  18, 2020",['Ecchi'],[],,Magazine pocket,"Tomohiro, Kai (Art), Kazutaka (Story)",8,"[4, 2, 2]"
Skeeter Rabbit!!,5.8,1129.0,19556,8334,"2,355",9,Manga,2,19,Finished,"Sep  28, 2018 to Aug  23, 2019","['Comedy', 'Ecchi']",['School'],Seinen,Young Animal,Uran (Story & Art),2,"[1, 1, 0]"
"Onegai, Nugashite.",5.8,480.0,19557,8127,"2,426",2,Manga,16,183,Finished,"Aug  25, 2019 to Mar  12, 2023","['Supernatural', 'Ecchi']","['Harem', 'School']",,Magazine pocket,"Kawanaka, Yasushi (Story & Art)",0,"[0, 0, 0]"
Toaru Around Thirty no Mousouroku,5.8,145.0,19549,29221,326,0,Manga,Unknown,2,Finished,"Jun  7, 2013 to Jul  9, 2013","['Comedy', 'Ecchi']",[],Shounen,Dragon Age,"Kuon, Makoto (Story & Art)",0,"[0, 0, 0]"
Bakumatsu Roman Ibun,5.8,755.0,19550,13260,"1,274",0,Manga,1,4,Finished,"Dec  18, 1995 to Feb  18, 2000","['Romance', 'Supernatural']",['Historical'],Shoujo,Ribon Bikkuri,"Hozumi, Yuuki (Story & Art)",1,"[1, 0, 0]"
